,percent_cdna_longer_than_400bp,rna_amplification_pass_fail,amplified_quantity_ng,cell_specimen_project,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
887,0.637789512,Pass,7.17,T301x,0.67795148,True
888,0.7393833809999999,Pass,20.145,T301x,0.980729603,True
889,0.587610755,Pass,21.375,mIVSCC-MET,0.499611863,True
890,0.45799999999999996,Pass,17.34059594,mIVSCC-MET,0.706225985,True
891,0.503,Pass,9.930797488,mIVSCC-MET,0.8964878390000001,True
892,0.579,Pass,9.854924989,mIVSCC-MET,0.8694686009999999,True
893,0.608,Pass,10.03169854,mIVSCC-MET,0.879815425,True
894,0.6559999999999999,Pass,24.5754516,mIVSCC-MET,0.8242162140000001,True
895,0.498,Pass,79.73863234,mIVSCC-MET,0.817961522,True
896,0.282,Pass,28.35829119,mIVSCC-MET,0.806555245,True
897,0.434,Pass,9.134867796,mIVSCC-MET,0.6908337840000001,True
898,0.585,Pass,10.17246236,mIVSCC-MET,0.901426065,True
899,0.523,Pass,15.81042795,mIVSCC-MET,0.8583815229999999,True
900,0.611,Pass,4.824201316,mIVSCC-MET,0.945897557,True
901,0.615,Pass,7.289571197000001,mIVSCC-MET,0.95464513,True
902,0.35200000000000004,Fail,11.7523093,mIVSCC-MET,0.85263215,True
903,0.457,Pass,9.33344149,mIVSCC-MET,0.793465275,True
904,0.515,Pass,1.637545407,mIVSCC-MET,1.043262943,True
905,0.526,Pass,7.161177647000001,mIVSCC-MET,0.875041249,True
906,0.371,Pass,14.12703232,mIVSCC-MET,0.7337185190000001,True
907,0.465,Fail,8.177481266000001,mIVSCC-MET,0.765737413,True
908,0.5720000000000001,Pass,11.40882285,mIVSCC-MET,0.89366423,True
909,0.557,Pass,10.88333229,mIVSCC-MET,0.991019502,True
910,0.489,Pass,9.031390705,mIVSCC-MET,0.886523368,True
911,0.5770000000000001,Pass,10.19482617,mIVSCC-MET,0.869497828,True
912,0.664,Pass,7.898686871000001,mIVSCC-MET,0.883374357,True
913,0.42,Pass,7.928802286,mIVSCC-MET,0.9759091259999999,True
914,0.609,Pass,12.01503499,mIVSCC-MET,1.001960703,True
915,0.607,Pass,10.79523171,mIVSCC-MET,1.009999375,True
916,0.341,Fail,8.262203378999999,mMPATCHseq,0.755912879,True
917,0.5760000000000001,Pass,6.7593970489999995,mIVSCC-MET,0.8160355429999999,True
918,0.45399999999999996,Pass,7.140560234,mIVSCC-MET,0.7331406420000001,True
919,0.538685786,Pass,4.89,T301x,0.663750594,True
920,0.605,Pass,9.021857826,mIVSCC-MET,0.794999091,True
921,0.650947043,Pass,8.985,T301x,0.737480095,True
922,0.534,Pass,10.98822736,mIVSCC-MET,0.845510166,True
923,0.573,Pass,12.39067468,mIVSCC-MET,0.9192555990000001,True
924,0.5820000000000001,Pass,10.45780909,mIVSCC-MET,0.904931541,True
925,0.584,Pass,12.66615065,mIVSCC-MET,0.885350662,True
926,0.524,Pass,11.68706225,mIVSCC-MET,0.8453923170000001,True
927,0.657,Pass,9.565366545,mIVSCC-MET,0.900905042,True
928,0.626,Pass,4.896304454,mIVSCC-MET,0.9551729290000001,True
929,0.9078099629999999,Pass,,T301x,0.958205757,True
930,0.525,Pass,4.786043173,mIVSCC-MET,0.7340409529999999,True
931,0.653,Pass,8.844749999,mIVSCC-MET,0.84545521,True
932,0.754091506,Pass,4.005,mIVSCC-MET,0.853648354,True
933,0.649,Pass,9.813281883,mIVSCC-MET,0.891225325,True
934,0.55,Pass,7.645794179,mIVSCC-MET,0.882927345,True
935,0.447,Pass,12.76358042,mIVSCC-MET,0.607898773,True
936,0.711,Pass,6.38322871,mIVSCC-MET,1.012867523,True
937,0.563,Fail,14.41021756,mIVSCC-MET,0.771146367,True
938,0.53,Pass,33.39089471,mIVSCC-MET,0.601314723,True
939,0.647,Pass,18.16496972,mIVSCC-MET,0.9062909029999999,True
940,0.8039909940000001,Pass,19.395,T301x,1.038283252,True
941,0.629,Pass,10.99910845,mMPATCHseq,0.46542290000000003,True
942,0.755,Pass,12.14767138,mIVSCC-MET,0.836907101,True
943,0.511,Pass,14.32485538,mIVSCC-MET,0.469335326,True
944,0.415,Pass,10.70639946,mIVSCC-MET,0.639883636,True
945,0.62,Pass,10.72233476,mIVSCC-MET,0.69625119,True
946,0.5670000000000001,Pass,5.309472029,mIVSCC-MET,0.77963686,True
947,0.7070000000000001,Pass,10.90612088,mIVSCC-MET,0.906334011,True
948,0.619,Pass,9.393663911,mIVSCC-MET,0.944877345,True
949,,Pass,,T301,0.723977357,True
950,0.653535833,Pass,8.1825,T301x,0.7926458590000001,True
951,0.6564714660000001,Pass,,T301x,0.821453595,True
952,0.7638639540000001,Pass,9.435,T301x,0.716031663,True
953,0.719288175,Pass,2.613,T301x,0.640856678,True
954,0.314558082,Pass,26.475,T301x,0.7835596579999999,True
955,0.779775845,Pass,8.085,T301x,0.801173785,True
956,0.753188011,Pass,20.085,T301x,0.78600409,True
957,0.7170000000000001,Pass,8.322040969,mIVSCC-MET,0.796112719,True
958,0.29,Fail,35.99568060000001,mIVSCC-MET,0.690215715,True
959,0.58,Pass,10.67091284,mIVSCC-MET,0.8584497659999999,True
960,0.643,Pass,13.12206355,mIVSCC-MET,0.661141172,True
961,0.6463768120000001,Pass,4.968,T301x,0.8337284209999999,True
962,0.7748251290000001,Pass,10.275,T301x,0.741323808,True
963,0.8,Pass,9.472485993,mIVSCC-MET,1.009712716,True
964,0.613,Pass,14.00715319,mIVSCC-MET,0.68919416,True
965,0.731,Pass,9.062108974,mIVSCC-MET,0.7648550609999999,True
966,0.524,Pass,6.514108407999999,mIVSCC-MET,0.590657946,True
967,0.5770000000000001,Pass,5.038751395,mIVSCC-MET,0.82256453,True
968,0.544,Pass,17.62828124,mIVSCC-MET,0.690144325,True
969,0.722,Pass,5.9509595289999995,mIVSCC-MET,0.626700241,True
970,0.581,Pass,15.48826129,mIVSCC-MET,0.79938199,True
971,0.669,Pass,11.98542168,mIVSCC-MET,0.9331564170000001,True
972,0.609,Pass,12.12269764,mIVSCC-MET,0.88819536,True
973,0.292,Fail,20.76003678,mIVSCC-MET,0.679617872,True
974,0.693,Pass,12.22135262,mIVSCC-MET,1.020255702,True
975,0.564,Pass,9.279526933,mIVSCC-MET,0.758731222,True
976,0.41030006399999996,Pass,7.0485,T301x,0.7229706020000001,True
977,0.495,Fail,8.50365205,mIVSCC-MET,0.9639166309999999,True
978,0.606,Pass,10.12961034,T301x,0.847337204,True
979,0.637,Pass,11.23310057,mIVSCC-MET,0.741851507,True
980,0.5390390389999999,Pass,3.9960000000000004,T301x,0.811253346,True
981,0.842996408,Pass,2.9235,T301x,0.854267215,True
982,0.8269920040000001,Pass,15.93,T301x,0.9900770259999999,True
983,0.531,Pass,6.191249869,mIVSCC-MET,0.96326856,True
984,0.518,Pass,6.448981277000001,mIVSCC-MET,0.685273846,True
985,0.775333594,Pass,7.155,T301x,0.678149234,True
986,0.765,Pass,9.350433975,T301x,0.927082363,True
987,0.6248830679999999,Pass,4.1505,T301x,0.646490499,True
988,0.239,Fail,10.83202273,mMPATCHseq,0.700745038,True
989,0.6609999999999999,Pass,11.89486656,mIVSCC-MET,1.103584155,True
990,0.6629999999999999,Pass,15.91365081,mIVSCC-MET,0.777598641,True
991,0.643,Pass,9.946655215,mIVSCC-MET,0.972733671,True
992,0.638,Pass,10.35497982,mIVSCC-MET,0.9967452520000001,True
993,0.415,Fail,14.79743085,mIVSCC-MET,0.8671077420000001,True
994,0.5579999999999999,Pass,11.32056717,mIVSCC-MET,0.90165086,True
995,0.706683168,Pass,1.9392,T301x,0.785085898,True
996,0.616,Pass,10.50850752,mIVSCC-MET,0.724428698,True
997,0.6964064109999999,Pass,,T301x,1.020146908,True
998,0.682,Pass,9.855593931,mIVSCC-MET,0.840376708,True
999,0.653,Pass,13.4848954,mIVSCC-MET,0.76677497,True
1000,0.6970000000000001,Pass,7.098728726,mIVSCC-MET,0.8724558570000001,True
1001,0.601,Pass,9.274156966,mIVSCC-MET,0.942112352,True
1002,0.637786364,Pass,12.39,T301x,0.969900718,True
1003,0.715,Pass,15.4014261,mIVSCC-MET,0.787487475,True
1004,0.415,Pass,18.35519088,mIVSCC-MET,0.805076516,True
1005,0.59,Pass,19.86784358,mIVSCC-MET,1.058253807,True
1006,0.645,Pass,9.864316465,mIVSCC-MET,0.8249927709999999,True
1007,0.763,Pass,20.39266779,mIVSCC-MET,1.080812621,True
1008,0.752,Pass,9.927900707000001,mIVSCC-MET,0.841412433,True
1009,0.589,Pass,4.7323216939999995,mIVSCC-MET,1.022055705,True
1010,0.47100000000000003,Pass,15.97463014,mIVSCC-MET,1.0082283429999999,True
1011,0.654,Pass,12.77097701,mIVSCC-MET,0.8241434870000001,True
1012,0.742920063,Pass,13.395,T301x,1.055812333,True
1013,0.699069518,Pass,22.17,T301x,0.735715393,True
1014,0.71277332,Pass,34.725,T301x,0.7519128909999999,True
1015,0.654,Pass,15.94598961,mIVSCC-MET,0.872210851,True
1016,0.5770000000000001,Pass,14.13023511,mIVSCC-MET,0.76398379,True
1017,0.58,Pass,18.62280623,mIVSCC-MET,0.773771195,True
1018,0.536,Pass,22.30658337,mIVSCC-MET,0.857425491,True
1019,0.722,Pass,13.66194228,mIVSCC-MET,1.049747651,True
1020,0.657,Pass,11.40542082,mIVSCC-MET,0.7265013290000001,True
1021,0.5579999999999999,Pass,7.761918001000001,mIVSCC-MET,0.627230816,True
1022,0.545,Pass,14.42288874,mIVSCC-MET,0.8027358729999999,True
1023,0.737,Pass,25.92940246,mIVSCC-MET,0.7452404159999999,True
1024,0.8079999999999999,Pass,12.5928796,mIVSCC-MET,0.831257114,True
1025,0.75,Pass,9.739800292,mIVSCC-MET,0.891465979,True
1026,0.531,Pass,12.60935116,mIVSCC-MET,0.758727596,True
1027,0.642,Pass,10.82699082,mIVSCC-MET,0.9543581240000001,True
1028,0.665,Pass,9.889724987000001,mIVSCC-MET,1.066780285,True
1029,0.5429999999999999,Pass,10.44974377,mIVSCC-MET,0.9083798740000001,True
1030,0.568,Pass,12.11941893,mIVSCC-MET,0.9958018909999999,True
1031,0.634,Pass,22.81171716,mIVSCC-MET,1.142790271,True
1032,0.544,Pass,15.75208592,mIVSCC-MET,0.880565596,True
1033,0.758,Pass,20.13758484,mIVSCC-MET,1.049096504,True
1034,0.535,Pass,7.14561363,mIVSCC-MET,0.653666968,True
1035,0.5660000000000001,Pass,7.614573557000001,mIVSCC-MET,0.7331000529999999,True
1036,0.627,Pass,10.91996577,mIVSCC-MET,0.842299778,True
1037,0.589,Pass,15.74077015,mIVSCC-MET,1.023217068,True
1038,0.56,Pass,16.87466665,mIVSCC-MET,0.915646703,True
1039,0.501,Pass,23.68462141,mIVSCC-MET,0.970457825,True
1040,0.51,Pass,8.275963189,mIVSCC-MET,0.49607539,True
1041,0.69,Pass,15.06135753,mIVSCC-MET,0.888136114,True
1042,0.622,Pass,16.87749778,mIVSCC-MET,0.909037031,True
1043,0.6829999999999999,Pass,11.92807354,mIVSCC-MET,1.066260368,True
1044,0.365,Fail,12.20946008,mIVSCC-MET,1.078775129,True
1045,0.6,Pass,16.62795726,mIVSCC-MET,0.9322745579999999,True
1046,0.517,Pass,9.076660243,mIVSCC-MET,0.9712174109999999,True
1047,0.807,Pass,7.825709452000001,mIVSCC-MET,0.92179066,True
1048,0.519,Pass,7.334062181,mIVSCC-MET,0.717322573,True
1049,0.494,Pass,6.797140137,mIVSCC-MET,0.94553591,True
1050,0.624,Pass,7.62552349,mIVSCC-MET,0.9479820459999999,True
1051,0.57,Pass,13.97689702,mIVSCC-MET,0.837676251,True
1052,0.662,Pass,10.00586904,mIVSCC-MET,0.98651472,True
1053,0.638,Pass,8.657268028999999,mIVSCC-MET,1.058031014,True
1054,0.77,Pass,8.218714531,mIVSCC-MET,0.9624400009999999,True
1055,0.696,Pass,15.173576,mIVSCC-MET,0.87002836,True
1056,0.48,Fail,80.27286919,mIVSCC-METx,0.881711452,True
1057,0.629,Pass,16.9047187,mIVSCC-MET,0.804200785,True
1058,0.57,Pass,8.492666322,mIVSCC-MET,0.9526079359999999,True
1059,0.7070000000000001,Pass,10.82330543,mIVSCC-MET,1.009489002,True
1060,0.609,Pass,16.86563175,mIVSCC-MET,0.659561901,True
1061,0.620422699,Pass,12.345,T301x,0.678181884,True
1062,0.516,Pass,11.45106868,mIVSCC-MET,0.770681713,True
1063,0.546,Pass,4.411911613,mIVSCC-MET,0.6576705079999999,True
1064,0.662928134,Pass,27.315,T301x,1.09859927,True
1065,0.63,Pass,10.04907906,mIVSCC-MET,0.724848591,True
1066,0.607,Pass,6.748917154,mIVSCC-MET,0.93711147,True
1067,0.635,Pass,22.20229472,mIVSCC-MET,0.896388961,True
1068,0.63,Pass,9.630543371,mIVSCC-MET,0.814508078,True
1069,0.7559999999999999,Pass,12.44810431,mIVSCC-MET,0.955232235,True
1070,0.42,Pass,15.72368933,mIVSCC-MET,0.672745294,True
1071,0.586,Pass,11.53031589,mIVSCC-MET,0.866801775,True
1072,,Pass,,T301,0.694568718,True
1073,0.664,Pass,11.50797138,mIVSCC-MET,1.072988611,True
1074,0.573,Pass,11.74531626,mIVSCC-MET,0.8027908690000001,True
1075,0.526,Pass,25.29907007,mIVSCC-MET,0.935971185,True
1076,0.405,Pass,11.05411667,mIVSCC-MET,0.989381398,True
1077,0.528,Pass,25.55502181,mIVSCC-MET,0.8369267990000001,True
1078,0.336,Fail,10.70380717,mIVSCC-MET,0.5971745829999999,True
1079,0.542,Pass,6.673528058,mIVSCC-MET,0.78718004,True
1080,0.605,Pass,11.99771208,mIVSCC-MET,0.732915387,True
1081,0.514,Pass,14.17729352,mIVSCC-MET,0.452500545,True
1082,0.711,Pass,12.46509073,mIVSCC-MET,1.0112004159999999,True
1083,0.5589999999999999,Pass,7.93765822,mIVSCC-MET,0.7924308859999999,True
1084,0.657,Pass,9.538947532,mIVSCC-MET,0.890461205,True
1085,0.275,Fail,22.97558276,mIVSCC-MET,0.759495758,True
1086,0.628,Pass,14.28835668,mIVSCC-MET,0.968848865,True
1087,0.395,Fail,4.681032802,mIVSCC-MET,0.592201717,True
1088,0.528,Pass,4.865538868,mIVSCC-MET,0.8637680120000001,True
1089,0.523,Pass,16.29279581,mIVSCC-MET,0.7889474890000001,True
1090,0.636,Pass,9.385864006,mIVSCC-MET,0.789415511,True
1091,0.5670000000000001,Pass,10.57992583,mIVSCC-MET,0.835648515,True
1092,0.6409999999999999,Pass,12.22806589,mIVSCC-MET,0.887988358,True
1093,0.499,Pass,11.895974800000001,mIVSCC-MET,0.857269701,True
1094,0.723,Pass,11.35307562,mIVSCC-MET,0.8212571759999999,True
1095,0.49700000000000005,Fail,6.575174971,mIVSCC-MET,0.779072653,True
1096,0.594,Pass,14.10308713,mIVSCC-MET,1.02856974,True
1097,0.555,Pass,16.35249173,mIVSCC-MET,1.0697503179999999,True
1098,0.545,Pass,15.93720572,mIVSCC-MET,0.9864782609999999,True
1099,0.614,Pass,11.31936023,mIVSCC-MET,0.979669803,True
1100,0.7216615820000001,Pass,14.985,mIVSCC-MET,0.60303448,True
1101,0.518,Pass,5.46635108,mIVSCC-MET,0.6195568029999999,True
1102,0.763,Pass,14.50333721,mIVSCC-MET,0.8850488870000001,True
1103,0.608,Pass,12.98101977,mIVSCC-MET,0.755343091,True
1104,0.332,Fail,9.818574635,mIVSCC-MET,0.6306310310000001,True
1105,0.449,Pass,16.09894088,mIVSCC-MET,0.831084637,True
1106,0.625,Pass,9.021422858,mIVSCC-MET,0.860035112,True
1107,0.507,Fail,10.08569487,mIVSCC-MET,0.7521263309999999,True
1108,0.43799999999999994,Pass,7.680025281,mIVSCC-MET,0.582300726,True
1109,0.598,Pass,16.95156954,mIVSCC-MET,0.741166275,True
1110,0.47700000000000004,Fail,15.65639349,mIVSCC-MET,0.710794823,True
1111,0.593,Pass,9.934353534,mIVSCC-MET,0.7936525879999999,True
1112,0.8446363090000001,Pass,5.88,T301x,0.7192018640000001,True
1113,0.5529999999999999,Pass,17.15045717,mIVSCC-MET,0.7143302340000001,True
1114,0.62,Pass,17.75931762,mIVSCC-MET,0.7355288040000001,True
1115,0.573,Pass,10.59339248,mIVSCC-MET,0.7492643,True
1116,0.217,Fail,21.47006002,mIVSCC-MET,0.640412399,True
1117,0.39799999999999996,Fail,8.531745264,mIVSCC-MET,0.800214828,True
1118,0.474,Fail,8.290232651,mIVSCC-MET,0.686849853,True
1119,0.513,Pass,6.615263286,mIVSCC-MET,0.6712220109999999,True
1120,0.788242777,Pass,,T301x,0.7100844959999999,True
1121,0.7030238129999999,Pass,21.87,T301x,0.665729721,True
1122,0.657,Pass,16.67703669,mIVSCC-MET,0.9172491909999999,True
1123,0.588,Pass,9.284588767999999,mIVSCC-MET,0.67319875,True
1124,0.42700000000000005,Pass,10.99010955,mIVSCC-MET,0.48331001799999995,True
1125,0.596,Pass,8.70630349,mIVSCC-MET,0.716491201,True
1126,0.635,Fail,4.479137325,mIVSCC-MET,0.525650369,True
1127,0.615,Pass,7.889878273,mIVSCC-MET,0.8211722779999999,True
1128,0.835612666,Pass,6.105,T301x,0.720447501,True
1129,0.736,Pass,11.28675813,mIVSCC-MET,0.732126017,True
1130,0.6659999999999999,Pass,20.23431643,mIVSCC-MET,0.698628792,True
1131,0.73,Pass,17.89814542,mIVSCC-MET,0.762831075,True
1132,0.664,Pass,11.45870654,mIVSCC-MET,0.889663603,True
1133,0.765588312,Pass,12.465,T301x,0.59556903,True
1134,0.43799999999999994,Pass,36.33409473,mIVSCC-MET,0.746706639,True
1135,0.738,Pass,7.248268478,mIVSCC-MET,0.7277308579999999,True
1136,0.591,Pass,11.99087208,mIVSCC-MET,0.7569066,True
1137,0.556,Pass,9.883674864,mIVSCC-MET,0.754563179,True
1138,0.598,Pass,7.87845486,mIVSCC-MET,0.599359104,True
1139,0.62,Pass,5.648872179,mIVSCC-MET,0.791619752,True
1140,0.659,Pass,11.80653868,mIVSCC-MET,0.698450408,True
1141,0.7194005290000001,Pass,15.165,T301x,0.467725599,True
1142,0.672,Pass,5.478967707000001,mIVSCC-MET,0.45711635700000003,True
1143,0.6579999999999999,Pass,9.483573117999999,mIVSCC-MET,0.82110306,True
1144,0.9503639970000001,Pass,2.2665,T301,0.8016840409999999,True
1145,0.38799999999999996,Pass,12.29758248,mIVSCC-MET,0.641273952,True
1146,0.622,Pass,19.52006604,mIVSCC-MET,0.754534058,True
1147,0.735,Pass,18.04107001,mIVSCC-MET,0.9238907609999999,True
1148,0.513,Pass,13.43728178,mIVSCC-MET,0.660569603,True
1149,,Pass,,T301x,0.5560499760000001,True
1150,0.548020926,Pass,25.68,T301x,0.727710027,True
1151,0.595,Pass,12.74360835,mIVSCC-MET,0.746217809,True
1152,0.639,Pass,4.4400091680000005,mIVSCC-MET,0.668334335,True
1153,0.5479999999999999,Pass,11.2050231,mIVSCC-MET,0.6748018929999999,True
1154,0.813,Pass,11.77582215,mIVSCC-MET,0.712943688,True
1155,0.546,Pass,9.152161212000001,mIVSCC-MET,0.65326707,True
1156,0.6829999999999999,Pass,7.553683102000001,mIVSCC-MET,0.763610731,True
1157,0.695,Pass,12.10840897,mIVSCC-MET,0.7770026659999999,True
1158,0.531,Pass,9.185841875,mIVSCC-MET,0.45456713200000004,True
1159,0.45399999999999996,Pass,15.04795187,mIVSCC-MET,0.7298805890000001,True
1160,0.801318155,Pass,12.5175,T301x,0.7060334859999999,True
1161,0.6509999999999999,Pass,9.1456556,mIVSCC-MET,0.721165886,True
1162,0.6609999999999999,Pass,15.00647285,mIVSCC-MET,0.7656239140000001,True
1163,0.649,Pass,4.169671231000001,mIVSCC-MET,0.797195177,True
1164,0.659,Pass,4.999676955,mIVSCC-MET,0.539566664,True
1165,0.6779999999999999,Pass,11.64170177,mIVSCC-MET,0.708994439,True
1166,0.7559999999999999,Pass,16.44145118,mIVSCC-MET,0.691777843,True
1167,0.6,Pass,6.436906436,mIVSCC-MET,0.640311455,True
1168,0.502,Pass,11.73438593,mIVSCC-MET,0.640602844,True
1169,0.636,Pass,7.589413905,mIVSCC-MET,0.7926748440000001,True
1170,0.564,Pass,11.37146536,T301x,0.76619122,True
1171,0.6709999999999999,Pass,11.09419957,mIVSCC-MET,0.556821494,True
1172,0.513,Pass,14.58354759,mIVSCC-MET,0.6085586620000001,True
1173,0.6859999999999999,Pass,13.06862612,mIVSCC-MET,0.846086522,True
1174,0.619,Pass,13.61409474,mIVSCC-MET,0.848671343,True
1175,0.494,Pass,19.60101832,mIVSCC-MET,0.8081290520000001,True
1176,0.622,Pass,7.19901924,mIVSCC-MET,0.77416282,True
1177,0.52,Pass,15.19966167,mIVSCC-METx,0.697038044,True
1178,0.632,Pass,12.49286781,mIVSCC-MET,0.7970056790000001,True
1179,0.6609999999999999,Pass,13.7306589,mIVSCC-MET,0.7443611529999999,True
1180,0.581,Pass,8.873572937,mIVSCC-MET,0.645638752,True
1181,0.511,Pass,10.380105499999999,mIVSCC-MET,0.824373826,True
1182,0.593,Pass,6.557187848,mIVSCC-MET,0.6758535390000001,True
1183,0.5870000000000001,Pass,4.296720167,mIVSCC-MET,0.593805141,True
1184,0.430929919,Pass,8.904,T301x,0.578779357,True
1185,0.529,Pass,5.795776282,mIVSCC-MET,0.659681704,True
1186,0.6709999999999999,Pass,9.125514942999999,mIVSCC-MET,0.755404503,True
1187,0.6759999999999999,Pass,5.389367059,mIVSCC-MET,0.661345104,True
1188,0.648,Pass,17.82746759,mIVSCC-MET,0.470611131,True
1189,0.695,Pass,9.489903797,mIVSCC-MET,0.813915133,True
1190,0.628,Pass,4.763587897,mIVSCC-MET,0.594000222,True
1191,0.439,Pass,25.47095455,mIVSCC-MET,0.747925635,True
1192,0.743,Pass,11.72785104,mIVSCC-MET,0.835987825,True
1193,0.613,Pass,11.77836717,mIVSCC-MET,0.461464661,True
1194,0.62,Pass,7.206857662999999,mIVSCC-MET,0.664027052,True
1195,0.781869472,Pass,12.99,T301x,0.633766179,True
1196,0.7290000000000001,Pass,15.31017434,mIVSCC-MET,0.6713941179999999,True
1197,0.48700000000000004,Pass,18.69336828,mIVSCC-MET,0.7668436479999999,True
1198,0.657,Pass,13.90992234,mIVSCC-MET,0.60647529,True
1199,0.5529999999999999,Pass,9.601674365,mIVSCC-MET,0.847991148,True
1200,0.5489999999999999,Pass,10.71218105,mIVSCC-MET,0.804762309,True
1201,0.5579999999999999,Pass,19.78689011,mIVSCC-MET,0.740080282,True
1202,0.5720000000000001,Pass,12.69725306,mIVSCC-MET,0.6463566789999999,True
1203,0.69992559,Pass,9.27,T301x,0.629186799,True
1204,0.7764696259999999,Pass,7.86,T301x,0.456385262,True
1205,0.465,Pass,15.824045499999999,mIVSCC-METx,0.7631614459999999,True
1206,0.7070000000000001,Pass,18.95856756,mIVSCC-MET,0.811203245,True
1207,0.596,Fail,5.239295767,mIVSCC-MET,0.611840845,True
1208,0.586,Pass,15.69544292,mIVSCC-MET,0.798709762,True
1209,0.717981949,Pass,11.745,T301x,0.597818976,True
1210,0.507,Pass,18.17910945,mIVSCC-MET,0.7192244870000001,True
1211,0.5579999999999999,Pass,12.12226634,mIVSCC-MET,0.77240598,True
1212,0.38,Fail,14.15578715,mIVSCC-MET,0.613059122,True
1213,0.29600000000000004,Fail,20.63300378,mIVSCC-MET,0.6177017929999999,True
1214,0.813284565,Pass,26.895,T301x,0.978379337,True
1215,0.9030612240000001,Pass,30.27,T301x,0.8457875490000001,True
1216,0.611,Pass,11.17202327,mIVSCC-MET,0.9408050570000001,True
1217,0.47395603700000005,Pass,19.77,T301x,0.7408843759999999,True
1218,0.623830705,Pass,16.275,T301x,0.677018792,True
1219,0.563,Fail,10.84148011,mIVSCC-MET,0.833570003,True
1220,0.578,Pass,9.954983308,mIVSCC-MET,0.8649334259999999,True
1221,0.483,Pass,13.54544002,mIVSCC-MET,0.951579855,True
1222,0.294871271,Pass,,T301x,1.201340976,True
1223,0.8352240390000001,Pass,,T301x,1.113154283,True
1224,0.634,Pass,16.93151313,mIVSCC-MET,1.108055348,True
1225,0.701,Pass,13.70467483,mIVSCC-MET,1.113053531,True
1226,0.505,Pass,16.87080284,mIVSCC-MET,1.1049596259999999,True
1227,0.546,Pass,53.37722069,mIVSCC-MET,1.187653673,True
1228,0.638,Pass,16.23346148,mIVSCC-MET,0.929079585,True
1229,0.55,Pass,26.58799384,mIVSCC-MET,1.000450317,True
1230,0.46299999999999997,Pass,49.63319095,mIVSCC-MET,1.094062323,True
1231,0.491,Pass,23.15672428,mIVSCC-MET,1.15341256,True
1232,0.6509999999999999,Pass,13.68547505,mIVSCC-MET,0.946158542,True
1233,0.439,Pass,14.87938104,mIVSCC-MET,0.999240265,True
1234,0.695,Pass,22.57361389,mIVSCC-MET,1.148171015,True
1235,0.648,Pass,20.00485198,mIVSCC-MET,1.163816903,True
1236,0.74,Pass,27.81139135,mIVSCC-MET,0.867821232,True
1237,0.648,Pass,33.24503342,mIVSCC-MET,1.096611502,True
1238,0.623,Pass,26.91806763,mIVSCC-MET,1.040678566,True
1239,0.7340000000000001,Pass,13.65415245,mIVSCC-MET,1.070772832,True
1240,0.596,Pass,11.29542397,mIVSCC-MET,0.963863296,True
1241,0.669,Pass,19.92783901,mIVSCC-MET,1.049831934,True
1242,0.643,Pass,16.14273262,mIVSCC-MET,1.189957859,True
1243,0.642,Pass,16.56644249,mIVSCC-MET,1.2173561590000002,True
1244,0.684,Pass,19.84152448,mIVSCC-MET,1.198531598,True
1245,0.49200000000000005,Pass,29.38319954,mIVSCC-MET,1.033052106,True
1246,0.59,Pass,7.927786556,mIVSCC-MET,0.838156165,True
1247,0.688,Pass,11.61071001,mIVSCC-METx,1.095696414,True
1248,0.616,Pass,8.334536473,mIVSCC-MET,0.9554311040000001,True
1249,0.626,Pass,28.15730039,mIVSCC-MET,1.057087108,True
1250,0.611,Pass,39.89222085,mIVSCC-MET,0.999129747,True
1251,0.578,Pass,27.33899516,mIVSCC-MET,1.034641054,True
1252,0.526,Pass,11.21993222,mIVSCC-MET,0.991294859,True
1253,0.631,Pass,12.85972928,mIVSCC-MET,0.929238646,True
1254,0.574,Pass,12.37301429,mIVSCC-MET,1.080597103,True
1255,0.7290000000000001,Pass,34.88625134,mIVSCC-MET,0.911675192,True
1256,0.6609999999999999,Pass,11.34582561,mIVSCC-MET,1.010058748,True
1257,0.525,Pass,24.89066032,mIVSCC-MET,1.026175951,True
1258,0.442,Pass,10.70198854,mIVSCC-MET,1.040441127,True
1259,0.579,Pass,19.85036177,mIVSCC-MET,1.122676147,True
1260,0.685,Pass,19.08879341,mIVSCC-MET,1.158683581,True
1261,0.6509999999999999,Pass,15.46317866,mIVSCC-MET,1.104371431,True
1262,0.66,Pass,23.16946436,mIVSCC-MET,1.205967559,True
1263,0.6729999999999999,Pass,24.08349396,mIVSCC-MET,1.1008540009999999,True
1264,0.604,Pass,10.00947257,mIVSCC-MET,1.04952942,True
1265,0.659,Pass,10.36083592,mIVSCC-MET,0.998750274,True
1266,0.473,Pass,16.88070167,mIVSCC-MET,1.009172019,True
1267,0.5710000000000001,Pass,16.36949336,mIVSCC-MET,1.118007465,True
1268,0.605,Pass,10.94197512,mIVSCC-MET,1.05086047,True
1269,0.39,Pass,19.33355452,mIVSCC-MET,0.822873058,True
1270,0.55,Pass,17.52369587,mIVSCC-MET,0.967632445,True
1271,0.5539999999999999,Pass,9.15902391,mIVSCC-MET,1.087258759,True
1272,0.638,Pass,27.70763005,mIVSCC-MET,1.125539984,True
1273,0.516,Pass,15.25603677,mIVSCC-MET,1.036385142,True
1274,0.68,Pass,12.172395800000002,mIVSCC-MET,1.109052097,True
1275,0.687,Pass,15.12569517,mIVSCC-MET,1.002953095,True
