name,id,container_date,id,specimen_id,rheobase_sweep_id,thumbnail_sweep_id,vrest,ri,sag,vm_for_sag,tau,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,upstroke_downstroke_ratio_long_square,peak_v_ramp,peak_t_ramp,peak_v_short_square,peak_t_short_square,peak_v_long_square,peak_t_long_square,trough_v_ramp,trough_t_ramp,trough_v_short_square,trough_t_short_square,trough_v_long_square,trough_t_long_square,fast_trough_v_ramp,fast_trough_t_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_ramp,slow_trough_t_ramp,slow_trough_v_short_square,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_ramp,threshold_v_short_square,threshold_v_long_square,threshold_i_ramp,threshold_i_short_square,threshold_i_long_square,threshold_t_ramp,threshold_t_short_square,threshold_t_long_square,adaptation,latency,avg_isi,f_i_curve_slope,has_burst,has_pause,has_delay,created_at,updated_at
Ctgf-T2A-dgCre;Ai14-496566.04.02.02,984209722,191115,984209722,984091969,984133427,984133470,-63.5344101,203.5000175,0.035834942,-87.79999542,24.16990207,4.912662941,4.406530361,4.870448862,43.95624924,2.027986667,44.24166489,0.503593333,49.76874924,1.25838,-51.26458359,2.065173333,-63.56041336,1.03156,-54.71249771,1.3053,-45.10416794,2.035006667,-48.53333664,0.508333333,-45.75,1.26416,-51.26458232,2.065173333,,,,,-35.625,-39.44791794,-38.11874771,38.25,560,30,2.02744,0.503153333,1.2579,0.024380478,0.05954,71.16,0.217420436,,,,01:39.9,01:39.9
Ctgf-T2A-dgCre;Ai14-496566.04.02.01,984133850,191115,984133850,984027717,984133337,984133339,-71.93064457,164.4302309,0.039956447,-91.58750153,25.41047337,4.713778311,4.508285372,4.958140527,39.77916336,3.46766,36.890625,0.50357,38.6875,0.56352,-58.37916565,3.509206667,-72.5406189,1.13281,-53.6875,0.5836,-52.01458359,3.473593333,-54.29374695,0.50813,-50.1875,0.56874,-58.37916565,3.509206667,,,-53.6875,0.5836,-41.40625,-44.49062347,-40.66875076,74.20833588,690,110,3.467113333,0.50312,0.563,0.022409073,0.04388,72.27333333,0.15,,,,15:41.9,00:28.8
Slc32a1-IRES-Cre;Ai14-364558.05.01.02,890177212,171221,890177212,654689557,890117462,890117467,-66.69574314,159.2187434,0.058408622,-86.90625,10.8045293,4.267098196,3.651307976,4.222290424,28.84375,2.3435,27.53125,0.50359,29,0.80456,-58.84375,2.3569,-66.71875,0.88041,-59.71875,0.8197,-54.8125,2.34896,-54.84375,0.50844,-55.0625,0.81002,-58.84375,2.3569,,,-59.71875,0.8197,-36.40625,-39.3125,-36.25,46.125,440,40,2.34302,0.50319,0.80408,0.015180217,0.0289,63.60666667,0.2625,,,,09:31.0,09:25.0
Gad2-IRES-Cre;Ai14-362149.05.01.03,861110709,171206,861110709,652303366,861063277,861063349,-67.56979311,163.1249934,0.016131757,-86.46875,12.01293008,4.205011832,2.965693957,4.39495038,39.40625,5.17374,38.984375,0.50343,39.09375,0.62432,-52.34375,5.18828,-67.96875,1.03085,-54.28125,0.6384,-47.28125,5.1783,-49.1953125,0.50628,-49.46875,0.6291,-52.34375,5.18828,,,-54.28125,0.6384,-29.96875,-36.375,-31.875,116.875,600,100,5.17324,0.50302,0.62388,0.002795727,0.0472,88.078,0.15,,,,06:49.3,19:42.8
Slc32a1-IRES-Cre;Ai14-364558.05.01.01,861147868,171221,861147868,654689176,861091015,861090983,-66.90000083,243.4374988,0.199983358,-96.125,25.96961949,1.904782206,1.892445277,1.960495425,34.9375,3.55326,34,0.50346,34.5,0.6576,-55.28125,3.55454,-66.84375,0.82452,-55.65625,0.65892,-55.21875,3.55452,-57.8125,0.50464,-55.65625,0.65892,-52.78125,3.56894,,,,,-38.15625,-42.875,-38.4375,76.375,620,60,3.55276,0.50302,0.65712,0.020317124,0.038,55.425,0.370408163,,,,16:15.9,16:15.9
Pdyn-T2A-CreERT2;Ai14-366659.04.01.01,861148277,180102,861148277,656147268,861091253,861091259,-74.12914603,318.949585,0.003525286,-90.34375,20.15560529,2.154620834,2.161662422,2.197645482,29.25,4.1356,32.90625,0.50342,26.5,0.60518,-52.15625,4.1371,-73.75,1.20164,-58.0625,0.60662,-52.03125,4.13694,-53.3125,0.50476,-57.84375,0.6064,-50.9375,4.15032,,,-57.0625,0.62972,-41.9375,-42.96875,-49.4375,91,500,50,4.13512,0.50302,0.60476,0.082358175,0.02238,74.82,0.0625,,,,16:36.1,21:53.2
Pdyn-T2A-CreERT2;Ai14-366659.05.01.01,861148650,180102,861148650,656156755,861091374,861091394,-66.97439448,170.312494,0.05581798,-82.71875,9.319132063,1.172871757,1.592833706,1.611258591,19.265625,13.13037,31.6875,0.50343,30.59375,0.54284,-49.859375,13.13164,-66.58333588,0.913816667,-55.1875,0.54396,-49.78125,13.13155,-56.90625,0.504483333,-55,0.54378,,,,,,,-33.890625,-46.6875,-44.09375,315.8125,420,130,13.12979,0.502996667,0.54242,,0.0122,31.4,0.0375,,,,16:48.8,22:17.0
Chat-IRES-Cre-neo;Ai14-365769.03.01.01,861144266,180102,861144266,656151146,861090559,861090559,-67.55267265,296.4062393,0.033579607,-101.71875,9.199780515,3.575613245,3.582439177,3.670866739,22.78125,2.57178,22.38541667,0.50362,27.5625,0.54306,-47.34375,2.58846,-69.10416412,1.2292,-46.15625,0.56392,-44.84375,2.57394,-52.5625,0.508346667,-42.15625,0.5454,-47.34375,2.58846,,,-46.15625,0.56392,-37.78125,-43.75,-35.625,51.875,200,50,2.57132,0.50322,0.54264,-0.081838155,0.04264,436.96,0.55,,,,15:17.7,19:33.3
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-511204.08.09.01,1008265128,200218,1008265128,1008145299,1008197919,1008197926,-65.39781952,253.5336912,0.096400455,-97.03125,31.03112534,1.208259441,1.512862732,1.637666131,32.37031174,6.047905,36.49921799,0.50364,33.71249771,0.6387,-39.69218445,6.04959,-65.01171875,1.246435,-48.77499771,0.64022,-39.62968445,6.04951,-50.99452972,0.5050375,-48.67499924,0.64012,,,,,,,-14.02499962,-35.56874847,-30.65625,138.75,680,60,6.04719,0.5030675,0.6381,0.025718846,0.06248,65.33142857,0.159889804,,,,31:26.8,31:26.8
Nos1-CreERT2;Ai14-367206.03.01.01,890168738,180108,890168738,656705665,890119082,890119100,-60.8489769,354.3750048,0.175939396,-99.03125,28.50641892,3.177396963,3.246413416,3.422514397,29.84375,2.1154,29.02083397,0.503906667,33.28125,0.60494,-58.03125,2.11842,-62.07291794,0.552186667,-56.6875,0.60862,-57.8125,2.11812,-60.23958206,0.506466667,-56.28125,0.6077,,,,,,,-46.90625,-49.70833206,-45.4375,40.375,200,30,2.11474,0.503346667,0.60434,0.132527894,0.02064,155.8833333,0.15,,,,08:36.8,09:45.9
Nos1-CreERT2;Ai14-367206.04.01.01,861149784,180108,861149784,656705176,861091881,861091906,-68.45721436,179.8437536,0.147930533,-87.34375,16.82334504,1.796703111,1.783498064,2.515149167,30.1875,7.9433,24.0625,0.503415556,36.40625,0.6546,-50.90625,7.94495,-69.38541667,1.131917778,-53.0625,0.6567,-50.8125,7.94484,-60.75,0.504737778,-52.75,0.65622,,,,,,,-26.6875,-39.18055556,-33.1875,186.1875,690,100,7.94273,0.503042222,0.65414,,0.06788,113.12,0.019256308,,,,17:39.5,22:28.5
Nos1-CreERT2;Ai14-367206.04.01.02,,180108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-367940.03.01.01,,180108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nos1-CreERT2;Sst-IRES-FlpO;Ai65-510005.09.02.01,1005696014,200207,1005696014,1005693789,1005694542,1005694545,-70.12168121,228.5660952,0.078794412,-96.53125,29.59720774,1.276495267,2.477652227,2.585055744,17.48437309,12.473185,31.57430267,0.503248889,40.53125,0.64904,-54.04999924,12.47484,-70.39860535,1.066731111,-59.52499771,0.65038,-53.98593521,12.47475,-66.85903168,0.504571111,-59.46875,0.65032,,,,,,,-30.05937386,-50.12152863,-42.20624924,299.375,540,60,12.47244,0.502842222,0.6486,0.444812651,0.0404,269.46,0.013461538,,,,39:25.7,39:25.7
Vipr2-IRES2-Cre;Pvalb-T2A-FlpO;Ai65-367940.04.01.01,861147951,180108,861147951,656900237,861087384,861087416,-74.07706275,91.56250209,0.029971864,-84.625,5.904437895,0.937243209,1.710362339,1.657331997,0,16.54374,21.390625,0.5034,13.21875,0.51436,-45.90625,16.54566,-74.71875,0.73716,-51.15625,0.51564,-45.78125,16.54528,-57.078125,0.50462,-51,0.5155,,,,,,,-23.53125,-42.546875,-30.46875,401.125,660,350,16.54324,0.50308,0.51402,0.001095158,0.0082,13.55260274,1.201694915,,,,16:18.1,19:27.0
Chrna2-Cre_OE25;Ai14-367169.03.01.01,861149577,180108,861149577,656714583,861091552,861091580,-68.06647441,244.531244,0.07143423,-88.09375,23.4097668,2.624943198,3.306003054,3.600039238,42.59375,12.14902,47.02430725,0.503468889,45.65625,0.6048,-27.84375,12.16616,-68.76388889,1.016804444,-41.53125,0.64692,-22.40625,12.15286,-35.42013931,0.506351111,-31.5,0.60802,-27.84375,12.16616,,,,,-11.875,-28.10763889,-22.0625,291.25,1000,90,12.14818,0.503042222,0.6043,,0.08828,,0.004391892,,,,17:34.8,17:34.8
Chrna2-Cre_OE25;Ai14-367169.03.01.02,,180108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrna2-Cre_OE25;Ai14-367169.05.01.01,,180108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxtr-T2A-Cre;Ai14-510016.02.02.01,1005480009,200206,1005480009,1005475071,1005478471,1005478475,-70.03280869,151.8749595,0.023923263,-85.91874695,9.591680236,3.890431591,2.054658792,4.110650624,21.03593636,6.435985,14.92083359,0.5035,20.83124924,0.63518,-50.86249924,6.449375,-69.68125153,1.190753333,-49.76250076,0.64976,-48.36249542,6.44234,-59.76666641,0.50984,-46.20000076,0.64074,-50.86250019,6.449375,,,-49.76250076,0.64976,-29.04843712,-32.76041794,-28.75,148.46875,730,160,6.43544,0.503113333,0.63466,0.001362119,0.05912,69.23230769,0.235,,,,08:52.5,08:52.5
Gad2-IRES-Cre;Ai14-471160.03.02.02,905026983,190627,905026983,895593803,904983029,904983046,-69.60732408,74.65990633,0.192173079,-79.23124695,16.26564458,2.446536359,2.310011241,2.584860935,33.43593597,6.986875,28.8125,0.50364,34.20624924,0.64188,-53.42031097,7.044785,-70.46875,0.57008,-56.40625,0.70146,-46.39062119,6.988495,-51.64999771,0.50524,-47.26874924,0.64356,-53.42031097,7.044785,,,-56.40625,0.70146,-41.7578125,-43.03749847,-43.51874924,162.21875,970,160,6.98637,0.50318,0.64138,0.011922675,0.04814,108.1875,0.195,,,,28:50.4,28:50.4
Ctgf-T2A-dgCre;Ai14-509691.03.02.01,1006407697,200211,1006407697,1006389855,1006399246,1006399251,-74.86333237,115.8749759,0.038853727,-91.09999847,11.82046594,5.695466524,4.973723641,5.921643688,51.07500076,3.851553333,48.39374924,0.5036,51.57500076,0.96052,-56.15833664,3.886106667,-75.15000153,0.6956,-56.91249847,1.00154,-50.67916489,3.8571,-55.68124771,0.50934,-51.40625,0.9669,-56.15833282,3.886106667,,,,,-39.13750076,-43.1875,-39.17499924,83.83333588,690,80,3.851093333,0.5032,0.96006,0.024433814,0.0615,93.358,0.2,,,,36:43.0,36:43.0
Chat-IRES-Cre-neo;Ai14-367631.04.01.01,861149681,180109,861149681,656841831,861083115,861083118,-78.58650886,200.4687488,0.02376692,-99.15625,9.601614128,2.976328385,3.135862703,3.256805752,19,4.1964,14.60416698,0.50348,19.71875,0.51806,-53,4.21594,-78.01041412,1.071363333,-46.1875,0.5199,-49.59375,4.19868,-49.49479294,0.505386667,-46.15625,0.51982,-53,4.21594,,,,,-45.34375,-52.265625,-51.03125,92.5,300,90,4.19582,0.50297,0.51752,,0.0101,65.16,0.095,,,,17:37.0,22:13.8
Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-367714.04.01.01,861149336,180109,861149336,656859150,861083599,861083604,-66.60808039,155.9374928,0.042138506,-85.65625,10.37906291,2.201700219,2.881441737,3.225522408,32.21875,9.1585,37.9140625,0.50362,40.65625,0.51934,-29.8125,9.16134,-67.2109375,0.876355,-40.84375,0.52168,-29.375,9.16086,-45.5703125,0.505925,-40.5,0.52114,,,,,,,-16.625,-36.640625,-34.03125,216.5,450,130,9.1577,0.503205,0.51892,,0.01126,,0.0450489,,,,17:15.5,22:05.0
Vip-IRES-Cre;Ai14-366688.04.01.01,861149495,180109,861149495,656880843,861087921,861087937,-68.24552324,243.5937524,0.059575822,-95.59375,14.46470758,2.826948599,2.793826579,3.301133145,24.76041603,3.843233333,26.54166603,0.50363,29.34375,0.56382,-45.55208206,3.84602,-68.75,0.962356667,-47.6875,0.56632,-45.1875,3.845393333,-55.33854294,0.505483333,-47.5,0.5659,-46.3125,3.61504,,,,,-35.625,-46.33854294,-37.53125,83.625,250,50,3.842653333,0.50322,0.56336,0.330389785,0.01602,86.615,0.114616253,,,,17:18.5,22:35.8
Sst-IRES-Cre;Ai14-426167.05.02.01,905731927,181127,905731927,786278619,905667846,905667866,-69.2194046,170.593679,0.055621941,-88.64374542,13.57394999,1.442978843,1.56961004,1.539197964,28.01666832,6.247573333,30.94375038,0.5035,31.31875038,0.58402,-53.63749695,6.24874,-69.05625153,0.70084,-54.76250076,0.58506,-53.54583359,6.24864,-58.08749771,0.5045,-54.65625,0.58496,,,,,,,-26.54374886,-38.69374847,-31.16250038,143.75,570,120,6.24718,0.50316,0.58366,0.014649631,0.03294,49.58105263,0.435,,,,51:13.9,51:13.9
Vip-IRES-Cre;Ai14-366688.04.01.02,,180109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdyn-T2A-CreERT2;Ai14-367956.03.01.02,861147022,180109,861147022,656901554,861087181,861087190,-61.97661448,314.3750131,0.031937037,-95.78125,29.46399519,2.71444535,2.229108308,2.688477584,2.84375,2.00794,11.21875,0.50312,4.375,0.55982,-49.34375,2.0376,-62.59375,1.4912,-49.09375,0.56246,-46.4375,2.01036,-51.78125,0.50576,-48.78125,0.56204,-49.34375,2.0376,,,,,-42.4375,-35.5625,-47.03125,37.75,400,40,2.00734,0.50264,0.55926,0.156562579,0.01962,95.93,0.101785714,,,,15:43.8,19:18.2
Vip-IRES-Cre;Ai14-366689.04.01.02,890178575,180110,890178575,656990595,890119666,890119671,-71.88362217,249.218747,0.105754279,-101.3125,11.40110585,4.618798039,3.923552735,4.384654795,44.375,2.71688,44.6875,0.50319,47.53125,0.5453,-54.8125,2.74228,-72.546875,1.25222,-50.40625,0.5583,-50.90625,2.71884,-51.703125,0.50455,-50.03125,0.54674,-54.8125,2.74228,,,-50.40625,0.5583,-42.5625,-46.9375,-42.71875,55.5,280,60,2.7165,0.50287,0.54494,0.09012589,0.01354,75.505,0.184615385,,,,10:04.2,09:10.7
Vip-IRES-Cre;Ai14-366689.04.01.03,,180110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vip-IRES-Cre;Ai14-366689.04.01.01,861150075,180110,861150075,656977580,861088973,861088973,-57.09875658,230.46875,0.023267081,-93.375,15.10053234,,3.123706509,3.194895661,,,18.33333397,0.503873333,25.75,0.57968,,,-58.16666794,0.969823333,-39.46875,0.5835,,,-48.88541794,0.50718,-39.34375,0.58288,,,,,,,,-39.55729294,-32.3125,,170,30,,0.503216667,0.57894,,0.07894,120.18,0.017045455,,,,18:18.7,19:17.2
Vip-IRES-Cre;Ai14-366689.05.01.02,890170240,180110,890170240,656977690,890118801,890118839,-68.16786909,150.3124982,0.026759658,-89.8125,10.33373242,2.644639665,2.906977649,3.169948796,26,1.5905,26.9375,0.50354,28.5,0.59,-54.59375,1.59244,-68.57291412,0.998426667,-48.4375,0.59188,-54.5,1.59242,-55.890625,0.50539,-48.3125,0.5918,,,,,,,-45.625,-47.67708206,-40.34375,27.25,260,40,1.58996,0.50308,0.58956,0.139920408,0.01208,18.216,0.009375,,,,08:45.2,10:18.7
Vip-IRES-Cre;Ai14-366689.05.01.01,861147221,180110,861147221,656971837,861088454,861088488,-70.53989009,139.843747,0.068796612,-87.75,10.94521459,2.960751888,3.448673251,3.512082882,22.41666603,6.200033333,25.0875,0.503684,31.09375,0.54946,-44.04166794,6.217306667,-70.78125,1.061724,-47.625,0.57694,-42.5,6.20214,-52.88750076,0.50634,-44.90625,0.5513,-44.04166667,6.217306667,,,,,-36.05208206,-46.51250076,-37.09375,142.5416718,360,140,6.199466667,0.503248,0.54902,0.247736048,0.013,179.208,0.128125,,,,15:54.7,19:59.7
Chat-IRES-Cre-neo;Ai14-367632.03.01.01,,180111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxtr-T2A-Cre;Ai14-510016.02.02.02,1005479984,200206,1005479984,1005477657,1005478441,1005478443,-63.84046643,237.2813374,0.084955946,-91.1875,9.556506997,3.612069604,2.089489715,3.774477647,17.67916679,2.819693333,16.61874962,0.50336,20.89374924,1.3095,-54.7270813,2.83304,-65.39374542,0.52862,-55.06874847,1.32128,-51.41041565,2.825713333,-57.60625076,0.50934,-51.39374924,1.31516,-54.72708384,2.83304,,,,,-29.47708321,-21.98124886,-28.73749924,58.04166794,420,56,2.819173333,0.50296,1.30896,0.011498019,0.02374,64.676,0.253134796,,,,08:38.2,08:38.2
Gad2-IRES-Cre;Ai14-471959.04.01.01,905662212,190701,905662212,898485295,905618681,905618706,-72.2515976,147.0624506,0.099844784,-89.74375153,22.89534118,4.740356535,4.365379457,5.303055755,50.98541641,3.745626667,49.375,0.503655,49.19374847,0.6703,-53.94166565,3.81828,-72.38593292,0.688425,-54.38750076,0.74772,-44.25624466,3.751553333,-46.94999695,0.506845,-45.25624847,0.67722,-53.94166565,3.81828,,,-54.38750076,0.74772,-32.82499695,-41.03125,-32.83124924,81.20833588,910,80,3.745086667,0.503185,0.66978,0.047956781,0.06618,145.0833333,0.115,,,,34:42.5,34:42.5
Chat-IRES-Cre-neo;Ai14-367632.04.01.01,861147980,180111,861147980,657032464,861085739,861085785,-71.97201233,171.5624928,0.053254902,-92.28125,8.16790823,2.152905412,2.938770383,2.815662479,32.125,6.1681,37.3046875,0.50354,34.4375,0.544,-40.46875,6.17004,-73.1171875,1.15603,-50.90625,0.56988,-40.34375,6.16988,-45.5078125,0.5052,-45.28125,0.54548,,,,,,,-30.40625,-46.40625,-38.1875,141.75,340,100,6.16754,0.50312,0.54358,,0.01144,,0.011036789,,,,16:19.2,16:19.2
Chat-IRES-Cre-neo;Ai14-367632.04.01.02,861149579,180111,861149579,657039903,861087565,861087635,-72.42761993,154.5312554,0.117585383,-89.59375,8.963854998,3.058154946,3.673196931,3.57286679,32.59375,5.79004,37.59375,0.503506667,39.28125,0.54042,-45.875,5.8133,-72.85416412,1.0505,-51.6875,0.5852,-43.71875,5.79176,-49.08854167,0.505273333,-44.375,0.542,-45.875,5.8133,,,,,-35.078125,-45.53645833,-35.8125,132.3125,390,120,5.78957,0.50314,0.54006,0.015841695,0.01168,104.8555556,0.219635344,,,,17:34.9,22:30.8
Chat-IRES-Cre-neo;Ai14-367632.05.01.02,997416293,180111,997416293,657052400,890486204,890486215,-66.85998281,197.2098202,0.070173666,-89.125,15.50424541,2.770279882,3.344540924,3.424692316,35.75,5.13738,35.09375,0.50332,36.46875,0.51376,-42.40625,5.1395,-67.34375,1.10374,-43.6875,0.51574,-42.25,5.13938,-50.09375,0.50544,-43.5625,0.5155,-42.0625,5.15472,,,-42.9375,0.52498,-29.75,-39.65625,-38.46875,116,400,140,5.1368,0.5029,0.51328,0.05405146,0.0084,72.76307692,0.13,,,,39:27.5,39:27.5
Ctgf-T2A-dgCre;Ai14-509691.03.02.02,1006407395,200211,1006407395,1006394936,1006399096,1006399103,-72.17725118,214.0340507,0.037291374,-99.54374695,13.36905022,5.194235396,4.981806568,5.740867943,43.15416336,1.70074,40.09999847,0.50352,44.9375,0.64014,-58.46875,1.729686667,-72.46875,1.29374,-58.64999771,0.66662,-53.52708435,1.704853333,-54.71249771,0.50666,-53.25,0.64412,-58.46874873,1.729686667,,,-58.64999771,0.66662,-42.30208206,-44.68124771,-42.18124771,30.04166603,350,30,1.700286667,0.50312,0.63968,0.017996664,0.02586,44.18761905,0.33639336,,,,36:29.0,36:29.0
Chat-IRES-Cre-neo;Ai14-367632.05.01.01,,180111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-367633.02.01.01,,180112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Htr3a-Cre_NO152;Ai14-411498.04.02.02,997406687,180906,997406687,746108633,905465960,905466005,-81.60619354,114.6875396,0.015343473,-90.36875153,7.659703571,3.714224796,2.034228315,3.844674207,13.74375057,8.752233333,12.68124962,0.50356,14.84375,1.09848,-61.04166794,8.7618,-82.07499695,1.25942,-60.38124847,1.10882,-59.39999771,8.757566667,-72.75,0.50902,-58.69374847,1.1039,-61.04166667,8.7618,,,-60.38124847,1.10882,-38.84166336,-45.04375076,-37.83124924,206.3333282,770,190,8.751693333,0.50316,1.09792,0.006703437,0.12026,98.6275,0.173660714,,,,29:02.5,29:02.5
Oxtr-T2A-Cre;Ai14-510016.01.02.01,1005480656,200206,1005480656,1005475932,1005479284,1005479286,-69.94886572,122.3437861,0.08544673,-83.93125153,9.069089238,2.997049999,2.359233334,3.15878232,26.38124847,8.431633333,20.9609375,0.50345,23.76249886,0.56818,-48.14583206,8.443706667,-70.26405334,0.697745,-47.51874924,0.58286,-44.79166794,8.435213333,-56.16249847,0.508895,-43.67499924,0.57108,-48.14583333,8.443706667,,,,,-31.82708549,-34.71249771,-33.39999771,198.3333282,630,180,8.431106667,0.503065,0.5677,0.017432748,0.01738,56.04470588,0.298130841,,,,13:51.9,13:51.9
Chat-IRES-Cre-neo;Ai14-367633.02.01.02,861149163,180112,861149163,657179762,861086872,861086908,-94.16203928,161.718756,0.10665077,-100.75,9.014620259,2.964316122,3.229420086,3.349971222,6.5,3.12402,8.838541985,0.50353,16.59375,0.53036,-74.375,3.15058,-94.61458333,0.915173333,-72.03125,0.5588,-71,3.12622,-72.09375,0.505463333,-64.6875,0.53198,-74.375,3.15058,,,-72.03125,0.5588,-66.71875,-72.80728912,-62.625,65.625,270,90,3.12346,0.50308,0.52992,0.021833437,0.01022,74.77230769,0.282632667,,,,17:10.3,22:15.5
Chat-IRES-Cre-neo;Ai14-367633.05.01.01,890177402,180112,890177402,657185355,890117877,890117893,-69.76370557,253.2812357,0.052654307,-98.46875,11.72855594,4.83293703,5.022219646,4.510470399,32.75,3.14544,37.1875,0.50371,13.96875,0.56306,-47.8125,3.17282,-70.921875,1.01344,-50.53125,0.6059,-43,3.14844,-49.171875,0.5075,-41.5,0.56684,-47.8125,3.17282,,,-50.53125,0.6059,-41,-45.671875,-40.4375,66.125,290,60,3.14492,0.50327,0.56246,0.025294319,0.01556,56.9225,0.316172735,,,,09:32.9,09:32.9
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-497491-Ai65.05.02.01,986236908,191118,986236908,986186887,986204098,986204124,-77.88113785,248.0208725,0.091824211,-96.72499847,29.29820321,3.419603249,3.394954443,3.619123863,32.99583054,3.908166667,29.39999962,0.5037,36.93124771,0.64358,-52.80416489,3.95272,-78.40625,1.54262,-55.83749771,0.71098,-43.1875,3.914866667,-47.35625076,0.50712,-43.36874771,0.64834,-52.80416489,3.95272,,,,,-32.34999847,-40.70000076,-35.31874847,85.20833588,800,50,3.90754,0.50318,0.64298,0.163582728,0.04784,110.0333333,0.052772809,,,,53:35.0,53:35.0
Chrna6-IRES2-FlpO-neo;Ai65F-441479.02.02.01,828888421,190225,828888421,828886063,828887410,828887417,-68.1297938,248.3880967,0.172543347,-94.875,20.11212371,2.395569149,3.436505178,2.868351045,35,2.749186667,40.84375,0.5036,38.14999771,0.61114,-50.66666794,2.782246667,-69.94999695,0.6175,-50.07500076,0.63654,-46.94791794,2.75112,-55.71249771,0.5053,-49.14999771,0.61316,-50.66666667,2.782246667,,,-50.07500076,0.63654,-33.83124924,-50.01250076,-37.64374924,56.29166794,330,50,2.748593333,0.50314,0.61058,0.044300857,0.0405,67.86307692,0.209090909,,,,04:44.4,04:44.4
Chrna2-Cre_OE25;Ai14-367172.03.01.01,861149086,180112,861149086,657184282,861087311,861087353,-62.50610532,298.7500131,0.045863442,-95.125,25.69729329,1.332471029,2.932995112,2.98108441,10.6875,14.82118,32.40625,0.5039,34.375,0.5636,-67.21875,32.97172,-63.72916794,1.233086667,-49.4375,0.58968,-32.15625,14.82524,-46.33333206,0.506553333,-41.4375,0.5669,,,,,,,-19.84375,-42.90625,-31.34375,358,480,70,14.81938,0.50336,0.563,,0.02862,,0.013636364,,,,17:09.5,17:09.5
Chrna2-Cre_OE25;Ai14-367172.03.01.02,,180112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxtr-T2A-Cre;Ai14-510016.01.02.02,1005480647,200206,1005480647,1005478177,1005479248,1005479252,-66.07979711,252.9374659,0.196638554,-94.89374542,18.48047706,2.049755598,1.934915914,2.030644124,31.52708435,2.486906667,28.80937576,0.50361,31.13125038,0.59862,-53.0541687,2.488306667,-66.78437805,0.85017,-53.84375,0.59996,-52.89583206,2.488066667,-55.37812424,0.5047,-53.66249847,0.5997,-52.28749847,2.4845,,,-52.56874847,0.61666,-40.5083313,-42.76874924,-41.67499924,49.70833206,350,42,2.486526667,0.50326,0.59824,0.030707117,0.0201,45.57619048,0.381338742,,,,13:47.9,13:47.9
Chrna2-Cre_OE25;Ai14-367172.05.01.01,861146402,180112,861146402,657192687,861083521,861083527,-70.97168859,242.1875,0.083976619,-94.53125,30.72817719,3.611275193,3.852060498,3.678647087,25.84375,6.21102,25.8125,0.50396,10.6875,0.63752,-49.25,6.2342,-70.6875,1.45924,-57.1875,0.70094,-40.34375,6.21686,-48.78125,0.50702,-43.84375,0.64382,-49.25,6.2342,,,,,-28.65625,-42.34375,-35.96875,142.875,680,40,6.21026,0.50342,0.63676,,0.04628,97.9,0.05,,,,15:26.4,15:26.4
Chrna2-Cre_OE25;Ai14-367172.05.01.02,,180112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sst-IRES-Cre;Ai14-368770.04.01.02,997409094,180115,997409094,657366321,997385971,997385992,-62.40449905,129.8437566,0.209212661,-77.84375,13.22821076,1.651961467,2.370121952,2.316735598,39.71875,17.24318,49.75,0.50324,42.6875,0.61006,-30.96875,17.2448,-62.46875,0.61468,-46.46875,0.63892,-30.84375,17.24468,-38.28125,0.50464,-43.40625,0.61128,-30.375,17.25326,,,,,-13.21875,-32.15625,-31.6875,418.625,1000,100,17.24258,0.50286,0.60968,,0.04692,,0.035549133,,,,41:25.3,41:25.3
