,name,id,container_date,id,specimen_id,rheobase_sweep_id,thumbnail_sweep_id,vrest,ri,sag,vm_for_sag,tau,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,upstroke_downstroke_ratio_long_square,peak_v_ramp,peak_t_ramp,peak_v_short_square,peak_t_short_square,peak_v_long_square,peak_t_long_square,trough_v_ramp,trough_t_ramp,trough_v_short_square,trough_t_short_square,trough_v_long_square,trough_t_long_square,fast_trough_v_ramp,fast_trough_t_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_ramp,slow_trough_t_ramp,slow_trough_v_short_square,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_ramp,threshold_v_short_square,threshold_v_long_square,threshold_i_ramp,threshold_i_short_square,threshold_i_long_square,threshold_t_ramp,threshold_t_short_square,threshold_t_long_square,adaptation,latency,avg_isi,f_i_curve_slope,has_burst,has_pause,has_delay,created_at,updated_at
30,H18.03.005.11.11.07,997409536.0,180320,997409536.0,674660116.0,997388754.0,997388766.0,-72.72484676654523,51.093749701976776,0.13167479634284973,-77.34375,16.456093746854137,3.16753310930004,3.2186131570110916,3.5681467837781047,43.421875,18.417279999999998,43.348958333333336,0.5036966666666668,47.40625,0.6326800000000001,-53.640625,18.452240000000003,-74.66666412353516,0.6059866666666666,-59.40625,0.7144400000000002,-48.875,18.42024,-49.661458333333336,0.5054066666666667,-50.125,0.6348,-53.640625,18.452240000000003,,,,,-37.53125,-46.5625,-41.53125,448.0,2660.0,310.0,18.41661,0.50308,0.63212,,0.0616000000000001,7.759999999999989,0.031422485645489905,,,,2020-01-02 21:43:08.900341,2020-01-02 21:43:08.900341
31,H18.03.006.11.05.01,997409305.0,180327,997409305.0,676983694.0,997389237.0,997389240.0,-72.38240203857421,62.65625357627869,0.051355745643377304,-80.28125,9.808457249318968,2.4746324502577517,3.154274300475406,2.914261434816524,54.03125,18.79334,53.609375,0.5034766666666667,54.0,0.5800000000000001,-44.71875,18.79552,-71.09896087646484,0.8312200000000001,-48.96875,0.62724,-44.59375,18.79538,-48.51041793823242,0.5054366666666666,-45.75,0.58186,,,,,,,-27.71875,-39.86979293823242,-36.1875,457.375,600.0,220.0,18.79256,0.5028400000000001,0.5794000000000001,,0.03858000000000006,,-4.669548215830209e-18,,,,2020-01-02 21:41:55.225416,2020-01-02 21:41:55.225416
32,H18.03.012.11.07.01.04,997409417.0,180522,997409417.0,700843573.0,997389946.0,997389955.0,-70.63517543247768,47.81249910593033,0.05522448197007179,-76.40625,16.574730231435574,4.18866445991707,4.323232171577925,4.388619039164178,54.078125,13.91949,54.557291666666664,0.50375,55.15625,0.6743600000000001,-49.328125,13.971309999999999,-69.80208587646484,0.9592966666666668,-51.0625,0.76488,-46.59375,13.923110000000001,-48.38020706176758,0.5067466666666667,-48.0,0.67754,-49.328125,13.971309999999999,,,,,-35.140625,-43.72916793823242,-37.9375,335.5,2080.0,290.0,13.918880000000001,0.5031533333333335,0.6737600000000001,0.047397217939241454,0.08008000000000015,260.16666666666663,0.056249999999999994,,,,2020-01-02 21:42:23.888589,2020-01-02 21:42:23.888589
33,H18.06.366.15.05.01.03,905601322.0,181022,905601322.0,766791358.0,905569512.0,905569518.0,-60.169443130493164,606.0937643051147,0.27650853991508484,-98.16874694824219,20.122286437761996,2.8135453682988065,2.6984994370283513,2.623087831861601,35.014583587646484,1.27362,29.03125,0.5045000000000001,30.912500381469727,0.5086400000000001,-54.66875076293945,1.2772266666666667,-59.974998474121094,0.9087600000000001,-52.5625,0.5110600000000001,-54.18333053588867,1.27614,-52.59375,0.50704,-52.349998474121094,0.5106,-54.34687423706055,1.2589100000000002,,,,,-37.64583206176758,-39.39374923706055,-39.412498474121094,19.41666603088379,150.0,60.0,1.2730933333333334,0.5040600000000001,0.50814,0.008553554478130459,0.006780000000000008,21.677777777777774,0.44999999999999996,,,,2019-07-13 04:18:29.491786,2019-07-13 04:18:29.491786
34,H19.03.305.11.18.01.08,833785107.0,190305,833785107.0,833754394.0,833772998.0,833773008.0,-67.98008034446023,186.76695227622986,0.08000755310058594,-89.65625,16.418380037744036,3.5554915233031106,3.1219551885904826,3.7269007491101704,48.633331298828125,1.8816933333333334,45.35625076293945,0.5038,45.625,0.6345400000000001,-46.172916412353516,1.9301466666666667,-40.99374771118164,0.50558,-42.568748474121094,0.63692,-43.139583587646484,1.8843866666666669,-40.943748474121094,0.5055000000000001,-42.412498474121094,0.6367200000000001,-46.172916412353516,1.9301466666666667,,,,,-34.60625076293945,-40.45624923706055,-36.71249771118164,34.58333206176758,570.0,40.0,1.8810133333333334,0.5031000000000001,0.6339000000000001,0.07751164417063199,0.036719999999999975,60.751999999999995,0.32000000000000006,,,,2019-03-07 17:51:01.383459,2019-03-07 17:51:01.383459
35,H19.03.305.11.05.01.08,833800052.0,190305,833800052.0,833784899.0,833794177.0,833794184.0,-67.74425582885742,105.06252199411392,0.09915872663259506,-80.03125,8.296021548510216,1.574036618993568,1.6255054941479905,1.6676142751751006,18.608333587646484,5.674210000000001,27.806249618530273,0.50343,24.63749885559082,0.5486000000000001,-63.37395095825195,5.675173333333333,-68.96875,1.04281,-58.099998474121094,0.54944,-63.274993896484375,5.675086666666668,-58.375,0.5041700000000001,-58.068748474121094,0.5493800000000001,,,,,,,-39.32395935058594,-42.15937423706055,-40.88750076293945,129.4166717529297,490.0,100.0,5.67391,0.5031500000000001,0.5483000000000001,0.028292579861362636,0.02279999999999993,5.244999999999999,0.26000000000000023,,,,2019-03-07 18:15:03.685974,2019-03-07 18:15:03.685974
36,H18.03.003.11.11.01,997409492.0,180220,997409492.0,665694337.0,997387666.0,997387681.0,-76.80438553659539,72.34375178813934,0.02462548390030861,-85.21875,12.5868133736429,3.0535648483829974,3.1131268344953726,3.454538292799967,52.69791793823242,10.024713333333333,52.515625,0.5037,52.4375,0.7420800000000001,-47.604166666666664,10.068066666666667,-76.359375,1.00716,-50.03125,0.7925,-45.614583333333336,10.026913333333335,-48.1953125,0.50582,-48.03125,0.74428,-47.604166666666664,10.068066666666667,,,-50.03125,0.7925,-34.11458206176758,-40.9609375,-34.90625,238.1666717529297,1650.0,230.0,10.02408,0.5031050000000001,0.7415,0.054374756045829364,0.08844000000000007,160.244,0.11335118592195871,,,,2020-01-02 21:42:49.241241,2020-01-02 21:42:49.241241
37,H18.03.012.11.07.02.01,997409293.0,180522,997409293.0,700798797.0,997390349.0,997390350.0,-79.43171899968928,138.43749463558197,0.0049247764982283115,-93.0,24.42617311425295,3.739002516357404,3.1988685084432937,4.273376909026334,30.125,5.7846,25.78125,0.5041,34.40625,0.84318,-51.625,5.856400000000001,-79.234375,1.0928400000000003,-53.46875,0.9167000000000001,-46.28125,5.788640000000001,-53.75,0.50796,-47.9375,0.84704,-51.625,5.856400000000001,,,,,-39.4375,-34.390625,-39.78125,132.125,1270.0,140.0,5.783740000000001,0.5034200000000001,0.8424200000000002,0.04013753018844697,0.09200000000000008,143.17000000000002,0.0919642857142857,,,,2020-01-02 21:41:52.740432,2020-01-02 21:41:52.740432
38,H18.06.004.11.02.02,997409254.0,180312,997409254.0,672299031.0,997387781.0,997387790.0,-72.44871690538194,149.21875298023224,0.024636197835206985,-90.15625,18.802455378760243,3.0912470180744034,3.036562657084566,3.168232971780365,47.71875,3.1995000000000005,46.375,0.5035850000000001,47.875,0.7250000000000001,-53.015625,3.2424000000000004,-72.7421875,0.76526,-52.84375,0.76834,-52.5625,3.2014200000000006,-55.4609375,0.50536,-52.53125,0.72682,-53.0625,3.2345200000000003,,,,,-38.3125,-41.203125,-37.78125,67.5625,740.0,70.0,3.19892,0.503045,0.7244200000000001,0.03698261798051338,0.05562,86.64600000000003,0.143103448275862,,,,2020-01-02 21:41:45.636417,2020-01-02 21:41:45.636417
39,H18.03.008.11.06.04,997409961.0,180417,997409961.0,686078633.0,997392512.0,997392537.0,-83.57720264635589,132.1093738079071,0.04771140217781067,-98.96875,14.299175085942421,2.450872916936187,2.3476356347364904,2.640292993919531,34.1875,15.35396,36.296875,0.5035800000000001,38.5,0.6532,-56.34375,15.39668,-83.59375,1.3654900000000003,-54.21875,0.71906,-51.5625,15.35582,-54.515625,0.50521,-50.34375,0.655,-56.34375,15.39668,,,,,-40.71875,-47.375,-39.0,371.375,2100.0,400.0,15.35336,0.5030300000000001,0.6526400000000001,0.9765083879803007,0.07113999999999998,379.7100000000001,0.06428571428571422,,,,2020-01-02 21:45:54.468431,2020-01-02 21:45:54.468431
