b'patched_cell_container',b'name',b'id',b'container_date',b'specimen_id',b'rheobase_sweep_id',b'thumbnail_sweep_id',b'vrest',b'ri',b'sag',b'vm_for_sag',b'tau',b'upstroke_downstroke_ratio_ramp',b'upstroke_downstroke_ratio_short_square',b'upstroke_downstroke_ratio_long_square',b'peak_v_ramp',b'peak_t_ramp',b'peak_v_short_square',b'peak_t_short_square',b'peak_v_long_square',b'peak_t_long_square',b'trough_v_ramp',b'trough_t_ramp',b'trough_v_short_square',b'trough_t_short_square',b'trough_v_long_square',b'trough_t_long_square',b'fast_trough_v_ramp',b'fast_trough_t_ramp',b'fast_trough_v_short_square',b'fast_trough_t_short_square',b'fast_trough_v_long_square',b'fast_trough_t_long_square',b'slow_trough_v_ramp',b'slow_trough_t_ramp',b'slow_trough_v_short_square',b'slow_trough_t_short_square',b'slow_trough_v_long_square',b'slow_trough_t_long_square',b'threshold_v_ramp',b'threshold_v_short_square',b'threshold_v_long_square',b'threshold_i_ramp',b'threshold_i_short_square',b'threshold_i_long_square',b'threshold_t_ramp',b'threshold_t_short_square',b'threshold_t_long_square',b'adaptation',b'latency',b'avg_isi',b'f_i_curve_slope',b'has_burst',b'has_pause',b'has_delay',b'created_at',b'updated_at'
P8S4_200114_351_A01,Esr2-IRES2-Cre;Ai14-506384.03.02.01,1000160344.0,200114,1000110992.0,1000143487.0,1000143490.0,-77.5150874744762,135.15624403953552,0.07528121769428253,-93.51249694824219,22.84217346664942,3.278661501102903,3.5626283831894687,3.5895812104655516,38.73958206176758,5.71472,36.953125,0.5037400000000001,37.98125076293945,0.6416600000000001,-54.920833587646484,5.748386666666668,-77.72811889648438,1.0652,-57.95000076293945,1.2584,-46.73958206176758,5.719026666666667,-46.650001525878906,0.5055100000000001,-47.21249771118164,0.6439600000000001,-54.920831044514976,5.748386666666668,,,,,-38.537498474121094,-45.428123474121094,-40.756248474121094,130.4166717529297,1260.0,80.0,5.714186666666667,0.5032800000000001,0.6411800000000001,,0.05684,153.01999999999992,0.0793103448275862,,,,2020-01-14 23:01:05.091412,2020-01-14 23:01:05.091412
P8S4_200114_352_A01,Esr2-IRES2-Cre;Ai14-506384.03.02.02,1000152314.0,200114,1000125506.0,1000143613.0,1000143616.0,-79.96540178571429,157.6201766729355,0.04916183650493622,-101.0,17.743667930261935,3.210222012811725,3.796583303623459,3.5700831045378263,33.4375,7.67042,32.0,0.5036200000000001,31.643749237060547,0.5791400000000001,-51.289581298828125,7.694473333333335,-79.76874542236328,1.5740800000000001,-51.65625,0.6045600000000001,-45.30416488647461,7.67764,-55.224998474121094,0.5126200000000001,-45.60625076293945,0.5857800000000001,-51.28958257039388,7.694473333333335,,,,,-31.785415649414062,-42.09375,-34.67499923706055,179.3333282470703,940.0,140.0,7.669840000000001,0.50314,0.5785800000000001,,0.036599999999999966,,0.014999999999999987,,,,2020-01-14 22:41:55.929615,2020-01-14 22:41:55.929615
PES4_200114_653_A01,Esr2-IRES2-Cre;Ai14-506384.02.01.01,1000160526.0,200114,1000131771.0,1000143639.0,1000143643.0,-78.69149703979492,132.15629756450653,0.06822966039180756,-95.54999542236328,17.364429503631136,3.2453525673215555,3.273934192489044,3.5081815665107166,38.84999465942383,4.708686666666667,37.474998474121094,0.5036600000000001,39.11249923706055,0.62228,-49.36041259765625,4.749666666666667,-79.53125,0.9724400000000001,-48.74374771118164,0.69166,-39.26874923706055,4.711406666666668,-41.70000076293945,0.5057,-39.375,0.6246800000000001,-49.36041514078776,4.749666666666667,,,,,-33.77083206176758,-36.54999923706055,-34.5,105.29166412353516,1100.0,90.0,4.708093333333333,0.50314,0.6217400000000001,0.09514201934111824,0.05781999999999998,156.07999999999996,0.14500000000000005,,,,2020-01-14 23:01:32.367904,2020-01-14 23:01:32.367904
PAS4_200114_454_A01,Esr2-IRES2-Cre;Ai14-506384.04.02.01,1000191926.0,200114,1000139885.0,1000188253.0,1000188258.0,-73.79342727661133,124.8125433921814,0.24526788294315338,-87.3375015258789,16.916544193838963,3.629175924446194,3.556059711323514,3.6538987405164485,38.70833206176758,4.157026666666667,36.625,0.5035800000000001,39.599998474121094,0.61338,-53.764583587646484,4.222386666666668,-75.4437484741211,0.59633,-57.24374771118164,0.7144400000000001,-45.702083587646484,4.159113333333334,-50.57499694824219,0.5053200000000001,-44.82500076293945,0.6154000000000001,-53.764583587646484,4.222386666666668,,,-57.24374771118164,0.7144400000000001,-44.23958206176758,-50.31562423706055,-44.11874771118164,91.5,880.0,100.0,4.156566666666667,0.5031700000000001,0.61294,0.12425272640482658,0.04711999999999994,104.6425,0.16000000000000014,,,,2020-01-15 00:23:08.363614,2020-01-15 00:23:08.363614
P8S4_200114_353_A01,Esr2-IRES2-Cre;Ai14-506384.03.02.03,,200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFS4_200114_702_A01,Esr2-IRES2-Cre;Ai14-506384.03.01.01,1000174151.0,200114,1000149984.0,1000160120.0,1000160123.0,-74.32496871948243,93.03123503923416,0.010311328805983067,-84.84375,15.183120191929898,3.2686616796513044,3.0414859299678123,3.465240373078547,34.71249771118164,7.295893333333335,28.931249618530273,0.5037800000000001,33.67499923706055,0.5854400000000001,-47.67499923706055,7.330453333333334,-76.0374984741211,0.799,-44.70000076293945,0.6332200000000001,-41.06666564941406,7.299313333333334,-42.01874923706055,0.5057400000000001,-40.256248474121094,0.5879000000000001,-47.67499796549479,7.330453333333334,,,-44.70000076293945,0.6332200000000001,-35.78125,-35.0,-36.318748474121094,169.9583282470703,1500.0,190.0,7.295253333333334,0.50324,0.58486,0.10179071408532905,0.043239999999999945,83.90181818181819,0.13084112149532712,,,,2020-01-14 23:28:44.501303,2020-01-14 23:28:44.501303
PAS4_200114_455_A01,Esr2-IRES2-Cre;Ai14-506384.04.02.02,1000191938.0,200114,1000153691.0,1000188131.0,1000188134.0,-69.68302774429321,230.18747568130493,0.14291581511497498,-97.9312515258789,25.3960848818044,3.46203645619887,3.4773052026431066,3.520499592327257,38.764583587646484,2.5574600000000003,36.724998474121094,0.5036,38.76250076293945,0.91288,-52.295833587646484,2.609453333333333,-70.2125015258789,0.6999000000000001,-55.65625,0.9701000000000001,-40.53541564941406,2.5607400000000005,-47.506248474121094,0.5055400000000001,-39.70000076293945,0.9155000000000001,-52.29583231608073,2.609453333333333,,,,,-32.202083587646484,-40.73749923706055,-32.818748474121094,51.45833206176758,670.0,42.0,2.5569666666666673,0.5031800000000001,0.9123800000000001,0.0391543748877122,0.05257999999999996,86.11636363636363,0.21472125435540074,,,,2020-01-15 00:23:15.223461,2020-01-15 00:23:15.223461
PES4_200114_654_A01,Esr2-IRES2-Cre;Ai14-506384.05.02.01,1000180493.0,200114,1000161973.0,1000167535.0,1000167538.0,-69.71088548140092,136.06250286102295,0.18512266874313354,-85.2874984741211,14.277174603208016,4.45348488293797,2.5598980138209835,3.764630944357257,42.38593673706055,4.907435,3.5468740463256836,0.5033700000000001,33.39374923706055,0.6435200000000001,-49.92343521118164,4.966125000000001,-71.43124389648438,0.5827200000000001,-56.43124771118164,0.70298,-39.704689025878906,4.910115,-51.47187423706055,0.5074200000000001,-44.068748474121094,0.6467,-49.92343711853027,4.966125000000001,,,,,-35.18437194824219,-54.71562194824219,-40.3125,110.25,740.0,100.0,4.906935000000001,0.5016400000000001,0.64292,0.036860239164780366,0.04055999999999993,119.28499999999998,0.17068965517241386,,,,2020-01-14 23:48:17.614807,2020-01-14 23:48:17.614807
PAS4_200114_456_A01,Esr2-IRES2-Cre;Ai14-506384.04.02.03,1000191850.0,200114,1000166986.0,1000188155.0,1000188158.0,-71.48782487349077,145.62499523162842,0.06759557873010635,-87.3375015258789,10.081822845619735,1.2206751896255383,1.6214390601308215,1.4131005767522913,14.862500190734863,12.071646666666668,26.862499237060547,0.50346,21.424999237060547,0.5562800000000001,-52.86041259765625,12.07304,-71.54374694824219,0.9320200000000002,-55.875,0.5575200000000001,-52.79375076293945,12.072953333333336,-61.20624923706055,0.5045600000000001,-55.70624923706055,0.5573600000000001,,,,,,,-24.51249885559082,-40.51250076293945,-27.850000381469727,289.3333435058594,540.0,200.0,12.071213333333334,0.50314,0.5559000000000001,0.006448332013777122,0.01429999999999998,18.970999999999997,0.6801724137931036,,,,2020-01-15 00:22:42.212146,2020-01-15 00:22:42.212146
P8S4_200114_354_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.02.01,1000196890.0,200114,1000175321.0,1000193938.0,1000193941.0,-74.39758237202962,131.40623271465302,0.03742431476712227,-90.5999984741211,10.744400559826895,2.0097207384098845,2.07176806976482,2.092895546004321,30.26249885559082,4.641453333333334,25.771875381469727,0.5035400000000001,31.0625,0.58262,-53.41666793823242,4.66742,-74.6781234741211,0.88263,-53.25,0.5839400000000001,-52.67708206176758,4.642726666666667,-55.35624694824219,0.5048400000000001,-53.20000076293945,0.5838800000000001,-53.416665395100914,4.66742,,,,,-38.1229133605957,-43.490623474121094,-38.66875076293945,103.58333587646484,550.0,100.0,4.641013333333333,0.50315,0.5822,0.20137615619885482,0.03210000000000002,133.1942857142857,0.2150000000000002,,,,2020-01-15 00:39:56.951196,2020-01-15 00:39:56.951196
PAS4_200114_457_A01,Esr2-IRES2-Cre;Ai14-506384.04.02.04,,200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8S4_200114_355_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.02.02,1000196432.0,200114,1000182656.0,1000194026.0,1000194029.0,-75.37771606445312,107.09373652935028,0.02310033328831196,-87.67499542236328,10.020247267848607,2.1576538364377114,2.2260560285869104,2.246594619970361,25.379165649414062,5.67942,21.549999237060547,0.50348,27.399999618530273,0.5919000000000001,-54.81666564941406,5.699106666666666,-75.92499542236328,1.23456,-53.76874923706055,0.6135200000000001,-52.70208231608073,5.680793333333334,-56.71875,0.5048800000000001,-53.46249771118164,0.5932200000000001,-54.81666564941406,5.699106666666666,,,-53.76874923706055,0.6135200000000001,-40.783329010009766,-44.14999771118164,-42.006248474121094,129.5416717529297,640.0,120.0,5.678999999999999,0.5031200000000001,0.5914800000000001,0.05570962490537421,0.035499999999999976,72.29384615384613,0.27500000000000024,,,,2020-01-15 00:39:27.072677,2020-01-15 00:39:27.072677
PFS4_200114_703_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.01.01,1000191880.0,200114,1000183558.0,1000188001.0,1000188004.0,-72.80299377441406,115.12500792741776,0.026845047250390053,-86.17499542236328,10.992855463758728,3.0981777834612516,2.975405598437592,3.2665808661691016,49.627079010009766,5.314346666666666,45.390625,0.5035400000000001,47.3125,0.6234200000000001,-48.79999923706055,5.354733333333333,-73.18124389648438,1.03397,-48.162498474121094,0.6896400000000001,-40.02083206176758,5.316633333333334,-39.318748474121094,0.5053800000000002,-38.98125076293945,0.6255800000000001,-48.79999796549479,5.354733333333333,,,,,-31.181249618530273,-34.05937194824219,-31.662500381469727,120.41666412353516,940.0,120.0,5.3138266666666665,0.5030600000000001,0.6229000000000001,0.12560544940570206,0.051899999999999946,113.18999999999998,0.18500000000000014,,,,2020-01-15 00:22:50.148803,2020-01-15 00:22:50.148803
PES4_200114_655_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.02.02.01,1000191946.0,200114,1000183583.0,1000188212.0,1000188208.0,-68.69129597056995,83.5937112569809,0.054631415754556656,-76.36249542236328,6.506146748268092,,1.4353777313063878,1.2360450966651078,,,20.587499618530273,0.5034000000000001,17.1875,0.5591200000000001,,,-68.8687515258789,0.64114,-49.006248474121094,0.5599000000000001,,,-51.05624771118164,0.5043200000000001,-49.0,0.55986,,,,,,,,-34.625,-26.96875,,950.0,440.0,,0.5031200000000001,0.5588000000000001,0.04301399248602328,0.035659999999999914,26.505000000000003,0.24760685948297922,,,,2020-01-15 00:23:17.896603,2020-01-15 00:23:17.896603
P8S4_200114_356_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.03.02.03,1000196905.0,200114,1000192370.0,1000193965.0,1000193970.0,-68.51063842773438,76.37504488229752,0.21166448295116425,-76.6812515258789,12.043832310329643,2.4629583409375346,2.551480077596396,2.564509725402613,33.74583053588867,6.611173333333333,31.6875,0.5034400000000001,34.0,0.6138600000000001,-56.752079010009766,6.653113333333334,-69.45624542236328,0.59452,-58.21249771118164,0.6790400000000001,-52.49583053588867,6.612566666666667,-55.756248474121094,0.5048,-51.875,0.61528,-56.75208282470703,6.653113333333334,,,,,-42.02083206176758,-46.33124923706055,-41.39999771118164,152.8333282470703,970.0,160.0,6.610740000000001,0.5030600000000001,0.6134200000000001,0.06682538593117497,0.04399999999999993,127.59714285714288,0.1500000000000002,,,,2020-01-15 00:40:03.307781,2020-01-15 00:40:03.307781
PES4_200114_656_A01,Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-505767-Ai65.01.01.01,1000210118.0,200114,1000204222.0,1000207778.0,1000207781.0,-81.72102127075195,66.43757224082947,0.022798210382461548,-89.6812515258789,9.248153688242574,3.466293318792193,3.3143240253991872,3.743699062076604,45.91250228881836,9.695373333333336,41.78437423706055,0.5036200000000001,45.30624771118164,0.6578400000000001,-50.59791564941406,9.73316,-82.45624542236328,0.6815500000000001,-51.28125,0.70686,-41.76666259765625,9.698013333333334,-48.17499923706055,0.5057200000000001,-41.0625,0.6605800000000001,-50.59791692097982,9.73316,,,,,-33.5916633605957,-41.07499694824219,-34.46249771118164,229.9166717529297,1510.0,220.0,9.694873333333335,0.50319,0.65734,0.07542825092041527,0.07333999999999996,161.84,0.13499999999999987,,,,2020-01-15 01:33:53.800233,2020-01-15 01:33:53.800233
P8S4_200116_351_A01,Slc17a7-IRES2-Cre;Ai14-506270.08.06.01,1000590009.0,200116,1000576362.0,1000588262.0,1000588273.0,-74.43254321554433,282.43744373321533,0.060937896370887756,-98.69999694824219,28.272925451851158,4.063024117269479,3.9106570628050235,3.464247624095092,33.8729133605957,2.1786133333333333,33.21499938964844,0.503604,23.850000381469727,0.9764,-55.58333206176758,2.2261666666666664,-74.72874450683594,1.170368,-59.54999923706055,1.06268,-50.93124771118164,2.1816333333333335,-55.900001525878906,0.5069320000000002,-52.05624771118164,0.98002,-55.583333333333336,2.2261666666666664,,,,,-42.22500228881836,-44.18000030517578,-43.83749771118164,42.0,460.0,32.0,2.1781200000000003,0.503152,0.9757800000000002,0.03832254346287081,0.03525999999999996,53.997647058823524,0.26864538849197517,,,,2020-01-16 19:49:55.318352,2020-01-16 19:49:55.318352
PFS4_200116_701_A01,Slc17a7-IRES2-Cre;Ai14-506270.09.06.01,1000591517.0,200116,1000576882.0,1000589749.0,1000589752.0,-68.21066970825196,172.96871542930603,0.0994400754570961,-87.7562484741211,20.537576853165554,4.78779936822498,3.177651666265332,4.1709049839288,29.652082443237305,4.083606666666666,25.75,0.5036400000000001,31.28125,0.63136,-51.10416793823242,4.102733333333334,-68.875,0.8206200000000001,-52.04999923706055,1.23198,-48.09791564941406,4.088406666666667,-54.98749923706055,0.50704,-48.6875,0.6345200000000001,-51.104166666666664,4.102733333333334,,,,,-39.391666412353516,-40.8125,-40.57500076293945,89.625,610.0,80.0,4.08308,0.5032000000000001,0.6308600000000001,0.0920472762775807,0.03603999999999996,85.96363636363637,0.23500000000000018,,,,2020-01-16 20:00:08.536647,2020-01-16 20:00:08.536647
P1S4_200116_001_A01,Slc17a7-IRES2-Cre;Ai14-506270.07.06.02,1000579846.0,200116,1000577465.0,1000578304.0,1000578308.0,-65.2162094116211,164.21882808208466,0.015935810282826424,-83.07499694824219,9.902290382042308,1.540779451803778,1.9524595072835218,1.8556687102113985,13.94374942779541,9.823273333333335,20.38749885559082,0.50348,21.049999237060547,0.52102,-43.227081298828125,9.825433333333335,-65.94999694824219,1.2745,-46.65625,0.52248,-43.110416412353516,9.825093333333335,-53.631248474121094,0.5058600000000001,-46.599998474121094,0.5224400000000001,,,,,,,-21.77083396911621,-37.46249771118164,-27.299999237060547,233.125,430.0,220.0,9.822746666666669,0.5031000000000001,0.5206000000000001,0.015162757922784131,0.008440000000000003,18.347619047619048,0.5702127659574469,,,,2020-01-16 18:48:04.310680,2020-01-16 18:48:04.310680
PAS4_200116_451_A01,Slc17a7-IRES2-Cre;Ai14-506270.10.06.01,1000592885.0,200116,1000579518.0,1000591321.0,1000591324.0,-73.03890927632649,145.7500457763672,0.08477722853422165,-90.8375015258789,29.67374284353084,4.003262774077611,3.2470861953237784,4.094658958535026,37.8770866394043,3.5967733333333336,31.040624618530273,0.50366,34.73749923706055,0.7208000000000001,-51.04374694824219,3.6913466666666666,-73.69999694824219,1.3009,-50.88750076293945,0.8672400000000001,-41.58541488647461,3.5997133333333338,-45.84062194824219,0.50569,-41.943748474121094,0.7235800000000001,-51.043749491373696,3.6913466666666666,,,-50.88750076293945,0.8672400000000001,-39.14791488647461,-39.625,-41.57500076293945,77.45833587646484,1100.0,70.0,3.596206666666667,0.50319,0.7202200000000001,0.10691913147758635,0.08031999999999995,112.0675,0.11463414634146347,,,,2020-01-16 20:10:25.165963,2020-01-16 20:10:25.165963
P8S4_200116_352_A01,Slc17a7-IRES2-Cre;Ai14-506270.08.06.02,1000589978.0,200116,1000581488.0,1000588040.0,1000588043.0,-72.58235227144681,150.28122067451477,0.041054777801036835,-90.8375015258789,24.47958805586558,4.678992454576701,4.604949493843316,4.929171053660417,37.158329010009766,2.8930666666666665,36.025001525878906,0.5036,36.70000076293945,1.33898,-53.420833587646484,2.96654,-72.5999984741211,1.02125,-56.70624923706055,1.46342,-45.98749923706055,2.89758,-47.64374923706055,0.50719,-46.568748474121094,1.34388,-53.42083231608073,2.96654,,,,,-40.14583206176758,-43.084373474121094,-41.15625,59.91666793823242,770.0,52.0,2.892533333333334,0.50312,1.33842,0.05799778226360393,0.06328,82.7181818181818,0.20400000000000007,,,,2020-01-16 19:49:35.783497,2020-01-16 19:49:35.783497
PAS4_200116_452_A01,Slc17a7-IRES2-Cre;Ai14-506270.10.06.02,1000592855.0,200116,1000583374.0,1000591398.0,1000591401.0,-83.26625595092773,110.53119599819183,0.07617437839508057,-96.4375,14.23682800099685,3.6370781888397143,3.187818820016904,3.727009917673748,42.86874771118164,5.520880000000001,39.202083587646484,0.5036,42.71249771118164,0.6489400000000001,-56.241668701171875,5.572953333333333,-83.77083587646484,1.1215133333333334,-57.20000076293945,0.7323600000000001,-44.67499923706055,5.525233333333333,-45.7166633605957,0.5055266666666668,-42.17499923706055,0.6521000000000001,-56.24166615804037,5.572953333333333,,,,,-35.11041259765625,-42.7791633605957,-35.84375,125.54166412353516,1230.0,110.0,5.520333333333333,0.5031200000000001,0.6484200000000001,0.04914229616434066,0.07121999999999995,227.45,0.10999999999999992,,,,2020-01-16 20:10:08.942367,2020-01-16 20:10:08.942367
P8S4_200116_353_A01,Slc17a7-IRES2-Cre;Ai14-506270.08.06.03,1000590024.0,200116,1000586670.0,1000588084.0,1000588095.0,-61.72706815931532,206.15623891353607,0.06845935434103012,-86.51874542236328,17.5590721453572,3.762249724388879,3.703494735488738,3.683645209957948,53.03750228881836,3.3220600000000005,47.46249771118164,0.5039600000000001,50.5625,0.7693800000000001,-38.75625228881836,3.376866666666667,-61.95624923706055,1.5476400000000001,-43.0,0.8419000000000001,-27.941665649414062,3.32534,-33.03125,0.5071000000000001,-29.256250381469727,0.7721200000000001,-38.756248474121094,3.376866666666667,,,-43.0,0.8419000000000001,-23.04791831970215,-29.568750381469727,-26.556249618530273,70.58333587646484,600.0,60.0,3.321493333333334,0.50346,0.7688400000000001,0.018568056935472064,0.03955999999999993,65.82714285714286,0.2468416896960127,,,,2020-01-16 19:50:02.203223,2020-01-16 19:50:02.203223
PFS4_200116_702_A01,Slc17a7-IRES2-Cre;Ai14-506270.09.06.04,1000591496.0,200116,1000588540.0,1000589774.0,1000589779.0,-76.09882007945667,154.5625627040863,0.038288384675979614,-92.65625,41.624078119540606,4.355795433099899,3.7979705990247696,4.483333056597734,39.05416488647461,4.3628,35.15535681588309,0.5035114285714286,37.76250076293945,0.86406,-55.4041633605957,4.432613333333333,-76.5625,1.0731428571428572,-57.16875076293945,1.0889,-45.69791793823242,4.367553333333334,-47.57321548461914,0.5055542857142857,-44.5,0.8676200000000001,-55.40416717529297,4.432613333333333,,,,,-35.62291717529297,-39.5678596496582,-38.48749923706055,96.625,1680.0,80.0,4.36226,0.5030514285714286,0.8635200000000001,0.34381812760893843,0.10821999999999998,205.28,0.08534482758620689,,,,2020-01-16 19:59:56.757255,2020-01-16 19:59:56.757255
PES4_200116_651_A01,Slc17a7-IRES2-Cre;Ai14-506270.06.06.01,1000595285.0,200116,1000589372.0,1000594762.0,1000594768.0,-70.63836778913226,195.68751752376556,0.03692237660288811,-93.63749694824219,16.387778707420644,1.5574313343029171,1.7725597549400545,1.6735153035033405,29.554166793823242,3.436833333333334,31.3125,0.5036,32.11874771118164,0.6102400000000001,-61.35416793823242,3.4382466666666667,-70.3687515258789,1.0590600000000001,-60.63750076293945,0.6116,-61.21875,3.4381000000000004,-63.33749771118164,0.5048400000000001,-60.537498474121094,0.6115,,,,,,,-33.06458282470703,-44.54375076293945,-36.23125076293945,73.45833587646484,430.0,60.0,3.436386666666667,0.5032000000000001,0.6098000000000001,0.006156287201958736,0.023799999999999932,34.879259259259264,0.5709677419354838,,,,2020-01-16 20:24:50.442008,2020-01-16 20:24:50.442008
PAS4_200116_453_A01,Slc17a7-IRES2-Cre;Ai14-506270.10.06.03,1000592896.0,200116,1000590165.0,1000591252.0,1000591255.0,-80.34906539916992,113.96870017051697,0.025259707123041153,-93.29999542236328,10.42436410436695,3.855317902874045,3.67408969675189,3.9839527064508156,33.69374465942383,4.896106666666667,30.618749618530273,0.5035533333333334,33.0,0.6332400000000001,-53.6895866394043,4.94108,-80.8125,1.09058,-53.0625,0.6825200000000001,-42.60625076293945,4.899460000000001,-44.70833206176758,0.5059600000000001,-41.79999923706055,0.6359800000000001,-53.68958282470703,4.94108,,,-53.0625,0.6825200000000001,-35.51249694824219,-39.67916488647461,-36.1875,109.91666412353516,970.0,120.0,4.89558,0.5030933333333333,0.6327200000000001,0.04123983641879068,0.05167999999999995,94.646,0.1850000000000001,,,,2020-01-16 20:10:31.488996,2020-01-16 20:10:31.488996
PES4_200116_652_A01,Slc17a7-IRES2-Cre;Ai14-506270.06.06.02,1000595254.0,200116,1000592972.0,1000594688.0,1000594691.0,-72.95414276123047,162.49999403953552,0.05663560330867767,-91.1812515258789,11.45144142689538,3.3690132000273763,2.491538322951959,3.675858488941287,28.60833168029785,6.204413333333334,24.90625,0.50353,29.0,0.56308,-55.227081298828125,6.219686666666667,-73.1156234741211,0.6833400000000001,-56.68124771118164,0.5834800000000001,-51.58749771118164,6.2097266666666675,-53.359375,0.5057800000000001,-49.068748474121094,0.5660600000000001,-55.22708257039388,6.219686666666667,,,-56.68124771118164,0.5834800000000001,-34.87916564941406,-39.146873474121094,-37.66875076293945,142.625,550.0,110.0,6.20384,0.50309,0.5625800000000001,0.02261746935435363,0.027579999999999938,79.25166666666668,0.23499999999999996,,,,2020-01-16 20:24:35.555386,2020-01-16 20:24:35.555386
P8S4_200116_354_A01,Esr2-IRES2-Cre;Ai14-506385.04.02.01,1000619491.0,200116,1000608105.0,1000618186.0,1000618189.0,-74.21602325439453,139.28119838237762,0.037709835916757584,-91.16874694824219,13.151355591353306,3.299519757625047,3.659759885180086,3.3988526692316747,41.67499923706055,5.500746666666667,38.57500076293945,0.50368,42.43124771118164,0.6519800000000001,-49.88125228881836,5.523393333333334,-74.0062484741211,0.95308,-50.04375076293945,0.675,-41.18333053588867,5.503413333333334,-52.818748474121094,0.5107,-43.39374923706055,0.6547600000000001,-49.881248474121094,5.523393333333334,,,,,-33.79166793823242,-40.943748474121094,-35.01874923706055,125.04166412353516,720.0,120.0,5.500220000000001,0.5032000000000001,0.65146,0.06474147788111838,0.05796000000000001,103.445,0.20500000000000018,,,,2020-01-16 23:04:09.038026,2020-01-16 23:04:09.038026
PFS4_200116_703_A01,Esr2-IRES2-Cre;Ai14-506385.04.01.01,1000614034.0,200116,1000610499.0,1000612182.0,1000612185.0,-82.39499740600586,54.21878769993782,0.006122819148004055,-87.78125,7.41219574321899,4.1595667197884625,4.507506218802322,4.658160958499784,51.39530944824219,11.056480000000002,53.11874771118164,0.5035600000000001,52.01250076293945,0.7205800000000001,-50.70468521118164,11.094040000000001,-82.9437484741211,0.9687200000000001,-51.381248474121094,0.76192,-42.21406173706055,11.060245000000002,-45.881248474121094,0.5056,-42.63750076293945,0.7238000000000001,-50.70468616485596,11.094040000000001,,,,,-31.585935592651367,-44.61874771118164,-34.006248474121094,263.96875,1870.0,290.0,11.056015,0.5031200000000001,0.7201400000000001,0.027063215378902838,0.09473999999999994,133.29666666666665,0.1599999999999997,,,,2020-01-16 22:15:58.751976,2020-01-16 22:15:58.751976
P8S4_200116_355_A01,Esr2-IRES2-Cre;Ai14-506385.04.02.02,1000619542.0,200116,1000610526.0,1000618214.0,1000618217.0,-59.74599151611328,160.93750298023224,0.045219019055366516,-79.3812484741211,16.266607865973796,2.5266550884468795,3.3932458395865637,3.08866579341253,26.431249618530273,7.348626666666667,30.100000381469727,0.5034200000000001,28.987499237060547,0.5655600000000001,-48.35416793823242,7.367733333333334,-60.1875,0.5692200000000001,-51.17499923706055,0.58852,-42.068748474121094,7.3536600000000005,-46.584373474121094,0.50624,-42.912498474121094,0.5691200000000001,-48.354166666666664,7.367733333333334,,,,,-32.10208511352539,-42.32187271118164,-37.01250076293945,171.25,350.0,90.0,7.3479600000000005,0.50292,0.56498,,0.021599999999999953,,-1.81906028133625e-18,,,,2020-01-16 23:04:36.802444,2020-01-16 23:04:36.802444
